수요지 id,학교 id,할당 학령인구
C70,F40,0
C70,F41,0
C70,F42,0
C70,F43,0
C70,F44,0
C70,F45,0
C70,F46,0
C70,F47,0
C70,F48,0
C70,F49,0
C70,F50,0
C71,F1,0
C71,F2,0
C71,F3,0
C71,F4,0
C71,F5,0
C71,F6,0
C71,F7,0
C71,F8,0
C71,F9,0
C71,F10,0
C71,F11,0
C71,F12,0
C71,F13,0
C71,F14,0
C71,F15,0
C71,F16,0
C71,F17,0
C71,F18,0
C71,F19,0
C71,F20,0
C71,F21,0
C71,F22,0
C71,F23,0
C71,F24,0
C71,F25,0
C71,F26,0
C71,F27,0
C71,F28,0
C71,F29,0
C71,F30,0
C71,F31,0
C71,F32,0
C71,F33,2
C71,F34,0
C71,F35,0
C71,F36,0
C71,F37,0
C71,F38,0
C71,F39,0
C71,F40,0
C71,F41,0
C71,F42,0
C71,F43,0
C71,F44,0
C71,F45,0
C71,F46,0
C71,F47,0
C71,F48,0
C71,F49,0
C71,F50,0
C72,F1,0
C72,F2,0
C72,F3,0
C72,F4,0
C72,F5,0
C72,F6,0
C72,F7,0
C72,F8,0
C72,F9,0
C72,F10,0
C72,F11,0
C72,F12,0
C72,F13,0
C72,F14,0
C72,F15,0
C72,F16,0
C72,F17,0
C72,F18,0
C72,F19,0
C72,F20,0
C72,F21,0
C72,F22,0
C72,F23,0
C72,F24,0
C72,F25,0
C72,F26,0
C72,F27,0
C72,F28,0
C72,F29,0
C72,F30,0
C72,F31,0
C72,F32,0
C72,F33,2
C72,F34,0
C72,F35,0
C72,F36,0
C72,F37,0
C72,F38,0
C72,F39,0
C72,F40,0
C72,F41,0
C72,F42,0
C72,F43,0
C72,F44,0
C72,F45,0
C72,F46,0
C72,F47,0
C72,F48,0
C72,F49,0
C72,F50,0
C73,F1,0
C73,F2,0
C73,F3,0
C73,F4,0
C73,F5,0
C73,F6,0
C73,F7,0
C73,F8,0
C73,F9,0
C73,F10,0
C73,F11,0
C73,F12,0
C73,F13,0
C73,F14,0
C73,F15,0
C73,F16,0
C73,F17,0
C73,F18,0
C73,F19,0
C73,F20,0
C73,F21,0
C73,F22,0
C73,F23,0
C73,F24,0
C73,F25,0
C73,F26,0
C73,F27,0
C73,F28,0
C73,F29,0
C73,F30,0
C73,F31,0
C73,F32,0
C73,F33,4
C73,F34,0
C73,F35,0
C73,F36,0
C73,F37,0
C73,F38,0
C73,F39,0
C73,F40,0
C73,F41,0
C73,F42,0
C73,F43,0
C73,F44,0
C73,F45,0
C73,F46,0
C73,F47,0
C73,F48,0
C73,F49,0
C73,F50,0
C74,F1,0
C74,F2,0
C74,F3,0
C74,F4,0
C74,F5,0
C74,F6,0
C74,F7,0
C74,F8,0
C74,F9,0
C74,F10,0
C74,F11,0
C74,F12,0
C74,F13,0
C74,F14,0
C74,F15,0
C74,F16,0
C74,F17,0
C74,F18,0
C74,F19,0
C74,F20,0
C74,F21,0
C74,F22,0
C74,F23,0
C74,F24,0
C74,F25,0
C74,F26,0
C74,F27,0
C74,F28,0
C74,F29,0
C74,F30,0
C74,F31,0
C74,F32,0
C74,F33,2
C74,F34,0
C74,F35,0
C74,F36,0
C74,F37,0
C74,F38,0
C74,F39,0
C74,F40,0
C74,F41,0
C74,F42,0
C74,F43,0
C74,F44,0
C74,F45,0
C74,F46,0
C74,F47,0
C74,F48,0
C74,F49,0
C74,F50,0
C75,F1,0
C75,F2,0
C75,F3,0
C75,F4,0
C75,F5,0
C75,F6,0
C75,F7,0
C75,F8,0
C75,F9,0
C75,F10,0
C75,F11,0
C75,F12,0
C75,F13,0
C75,F14,0
C75,F15,0
C75,F16,0
C75,F17,0
C75,F18,0
C75,F19,0
C75,F20,0
C75,F21,0
C75,F22,0
C75,F23,0
C75,F24,0
C75,F25,0
C75,F26,0
C75,F27,0
C75,F28,0
C75,F29,0
C75,F30,0
C75,F31,0
C75,F32,0
C75,F33,0
C75,F34,0
C75,F35,98
C75,F36,0
C75,F37,0
C75,F38,0
C75,F39,0
C75,F40,0
C75,F41,0
C75,F42,0
C75,F43,0
C75,F44,0
C75,F45,0
C75,F46,0
C75,F47,0
C75,F48,0
C75,F49,0
C75,F50,0
C76,F1,0
C76,F2,0
C76,F3,0
C76,F4,0
C76,F5,0
C76,F6,0
C76,F7,0
C76,F8,0
C76,F9,0
C76,F10,0
C76,F11,0
C76,F12,0
C76,F13,0
C76,F14,0
C76,F15,0
C76,F16,0
C76,F17,0
C76,F18,0
C76,F19,0
C76,F20,0
C76,F21,0
C76,F22,0
C76,F23,0
C76,F24,0
C76,F25,0
C76,F26,0
C76,F27,0
C76,F28,0
C76,F29,0
C76,F30,0
C76,F31,0
C76,F32,0
C76,F33,188
C76,F34,0
C76,F35,0
C76,F36,0
C76,F37,0
C76,F38,0
C76,F39,0
C76,F40,0
C76,F41,0
C76,F42,0
C76,F43,0
C76,F44,0
C76,F45,0
C76,F46,0
C76,F47,0
C76,F48,0
C76,F49,0
C76,F50,0
C77,F1,0
C77,F2,0
C77,F3,0
C77,F4,0
C77,F5,0
C77,F6,0
C77,F7,0
C77,F8,0
C77,F9,0
C77,F10,0
C77,F11,0
C77,F12,0
C77,F13,0
C77,F14,0
C77,F15,0
C77,F16,0
C77,F17,0
C77,F18,0
C77,F19,0
C77,F20,0
C77,F21,0
C77,F22,0
C77,F23,0
C77,F24,0
C77,F25,0
C77,F26,0
C77,F27,0
C77,F28,0
C77,F29,0
C77,F30,0
C77,F31,0
C77,F32,0
C77,F33,0
C77,F34,0
C77,F35,52
C77,F36,0
C77,F37,0
C77,F38,0
C77,F39,0
C77,F40,0
C77,F41,0
C77,F42,0
C77,F43,0
C77,F44,0
C77,F45,0
C77,F46,0
C77,F47,0
C77,F48,0
C77,F49,0
C77,F50,0
C78,F1,0
C78,F2,161
C78,F3,0
C78,F4,0
C78,F5,0
C78,F6,0
C78,F7,0
C78,F8,0
C78,F9,0
C78,F10,0
C78,F11,0
C78,F12,0
C78,F13,0
C78,F14,0
C78,F15,0
C78,F16,0
C78,F17,0
C78,F18,0
C78,F19,0
C78,F20,0
C78,F21,0
C78,F22,0
C78,F23,0
C78,F24,0
C78,F25,0
C78,F26,0
C78,F27,0
C78,F28,0
C78,F29,0
C78,F30,0
C78,F31,0
C78,F32,0
C78,F33,0
C78,F34,0
C78,F35,0
C78,F36,0
C78,F37,0
C78,F38,0
C78,F39,0
C78,F40,0
C78,F41,0
C78,F42,0
C78,F43,0
C78,F44,0
C78,F45,0
C78,F46,0
C78,F47,0
C78,F48,0
C78,F49,0
C78,F50,0
C79,F1,0
C79,F2,0
C79,F3,0
C79,F4,0
C79,F5,0
C79,F6,0
C79,F7,0
C79,F8,0
C79,F9,0
C79,F10,0
C79,F11,0
C79,F12,0
C79,F13,0
C79,F14,0
C79,F15,0
C79,F16,0
C79,F17,0
C79,F18,0
C79,F19,0
C79,F20,0
C79,F21,0
C79,F22,0
C79,F23,0
C79,F24,0
C79,F25,0
C79,F26,0
C79,F27,0
C79,F28,0
C79,F29,0
C79,F30,0
C79,F31,0
C79,F32,0
C79,F33,163
C79,F34,0
C79,F35,0
C79,F36,0
C79,F37,0
C79,F38,0
C79,F39,0
C79,F40,0
C79,F41,0
C79,F42,0
C79,F43,0
C79,F44,0
C79,F45,0
C79,F46,0
C79,F47,0
C79,F48,0
C79,F49,0
C79,F50,0
C80,F1,0
C80,F2,0
C80,F3,0
C80,F4,0
C80,F5,0
C80,F6,0
C80,F7,0
C80,F8,0
C80,F9,0
C80,F10,0
C80,F11,0
C80,F12,0
C80,F13,0
C80,F14,0
C80,F15,0
C80,F16,0
C80,F17,0
C80,F18,0
C80,F19,0
C80,F20,0
C80,F21,0
C80,F22,0
C80,F23,0
C80,F24,0
C80,F25,0
C80,F26,0
C80,F27,0
C80,F28,0
C80,F29,0
C80,F30,0
C80,F31,0
C80,F32,0
C80,F33,2
C80,F34,0
C80,F35,0
C80,F36,0
C80,F37,0
C80,F38,0
C80,F39,0
C80,F40,0
C80,F41,0
C80,F42,0
C80,F43,0
C80,F44,0
C80,F45,0
C80,F46,0
C80,F47,0
C80,F48,0
C80,F49,0
C80,F50,0
C81,F1,0
C81,F2,0
C81,F3,0
C81,F4,0
C81,F5,0
C81,F6,0
C81,F7,0
C81,F8,0
C81,F9,0
C81,F10,0
C81,F11,0
C81,F12,0
C81,F13,0
C81,F14,0
C81,F15,0
C81,F16,0
C81,F17,0
C81,F18,0
C81,F19,0
C81,F20,0
C81,F21,0
C81,F22,0
C81,F23,0
C81,F24,0
C81,F25,0
C81,F26,0
C81,F27,0
C81,F28,0
C81,F29,0
C81,F30,0
C81,F31,0
C81,F32,0
C81,F33,2
C81,F34,0
C81,F35,0
C81,F36,0
C81,F37,0
C81,F38,0
C81,F39,0
C81,F40,0
C81,F41,0
C81,F42,0
C81,F43,0
C81,F44,0
C81,F45,0
C81,F46,0
C81,F47,0
C81,F48,0
C81,F49,0
C81,F50,0
C82,F1,0
C82,F2,125
C82,F3,0
C82,F4,0
C82,F5,0
C82,F6,0
C82,F7,0
C82,F8,0
C82,F9,0
C82,F10,0
C82,F11,0
C82,F12,0
C82,F13,0
C82,F14,0
C82,F15,0
C82,F16,0
C82,F17,0
C82,F18,0
C82,F19,0
C82,F20,0
C82,F21,0
C82,F22,0
C82,F23,0
C82,F24,0
C82,F25,0
C82,F26,0
C82,F27,0
C82,F28,0
C82,F29,0
C82,F30,0
C82,F31,0
C82,F32,0
C82,F33,0
C82,F34,0
C82,F35,0
C82,F36,0
C82,F37,0
C82,F38,0
C82,F39,0
C82,F40,0
C82,F41,0
C82,F42,0
C82,F43,0
C82,F44,0
C82,F45,0
C82,F46,0
C82,F47,0
C82,F48,0
C82,F49,0
C82,F50,0
C83,F1,0
C83,F2,210
C83,F3,0
C83,F4,0
C83,F5,0
C83,F6,0
C83,F7,0
C83,F8,0
C83,F9,0
C83,F10,0
C83,F11,0
C83,F12,0
C83,F13,0
C83,F14,0
C83,F15,0
C83,F16,0
C83,F17,0
C83,F18,0
C83,F19,0
C83,F20,0
C83,F21,0
C83,F22,0
C83,F23,0
C83,F24,0
C83,F25,0
C83,F26,0
C83,F27,0
C83,F28,0
C83,F29,0
C83,F30,0
C83,F31,0
C83,F32,0
C83,F33,0
C83,F34,0
C83,F35,0
C83,F36,0
C83,F37,0
C83,F38,0
C83,F39,0
C83,F40,0
C83,F41,0
C83,F42,0
C83,F43,0
C83,F44,0
C83,F45,0
C83,F46,0
C83,F47,0
C83,F48,0
C83,F49,0
C83,F50,0
C84,F1,0
C84,F2,0
C84,F3,0
C84,F4,0
C84,F5,0
C84,F6,0
C84,F7,0
C84,F8,0
C84,F9,0
C84,F10,0
C84,F11,0
C84,F12,0
C84,F13,0
C84,F14,0
C84,F15,0
C84,F16,0
C84,F17,0
C84,F18,0
C84,F19,0
C84,F20,0
C84,F21,0
C84,F22,0
C84,F23,0
C84,F24,0
C84,F25,0
C84,F26,0
C84,F27,0
C84,F28,0
C84,F29,0
C84,F30,0
C84,F31,0
C84,F32,0
C84,F33,0
C84,F34,0
C84,F35,0
C84,F36,0
C84,F37,0
C84,F38,0
C84,F39,0
C84,F40,0
C84,F41,0
C84,F42,0
C84,F43,0
C84,F44,0
C84,F45,0
C84,F46,0
C84,F47,0
C84,F48,258
C84,F49,0
C84,F50,0
C85,F1,0
C85,F2,73
C85,F3,0
C85,F4,0
C85,F5,0
C85,F6,0
C85,F7,0
C85,F8,0
C85,F9,0
C85,F10,0
C85,F11,0
C85,F12,0
C85,F13,0
C85,F14,0
C85,F15,0
C85,F16,0
C85,F17,0
C85,F18,0
C85,F19,0
C85,F20,0
C85,F21,0
C85,F22,0
C85,F23,0
C85,F24,0
C85,F25,0
C85,F26,0
C85,F27,0
C85,F28,0
C85,F29,0
C85,F30,0
C85,F31,0
C85,F32,0
C85,F33,0
C85,F34,0
C85,F35,0
C85,F36,0
C85,F37,0
C85,F38,0
C85,F39,0
C85,F40,0
C85,F41,0
C85,F42,0
C85,F43,0
C85,F44,0
C85,F45,0
C85,F46,0
C85,F47,0
C85,F48,0
C85,F49,0
C85,F50,0
C86,F1,0
C86,F2,164
C86,F3,0
C86,F4,0
C86,F5,0
C86,F6,0
C86,F7,0
C86,F8,0
C86,F9,0
C86,F10,0
C86,F11,0
C86,F12,0
C86,F13,0
C86,F14,0
C86,F15,0
C86,F16,0
C86,F17,0
C86,F18,0
C86,F19,0
C86,F20,0
C86,F21,0
C86,F22,0
C86,F23,0
C86,F24,0
C86,F25,0
C86,F26,0
C86,F27,0
C86,F28,0
C86,F29,0
C86,F30,0
C86,F31,0
C86,F32,0
C86,F33,0
C86,F34,0
C86,F35,0
C86,F36,0
C86,F37,0
C86,F38,0
C86,F39,0
C86,F40,0
C86,F41,0
C86,F42,0
C86,F43,0
C86,F44,0
C86,F45,0
C86,F46,0
C86,F47,0
C86,F48,0
C86,F49,0
C86,F50,0
C87,F1,0
C87,F2,0
C87,F3,0
C87,F4,0
C87,F5,0
C87,F6,0
C87,F7,0
C87,F8,0
C87,F9,0
C87,F10,0
C87,F11,0
C87,F12,0
C87,F13,0
C87,F14,0
C87,F15,0
C87,F16,0
C87,F17,0
C87,F18,0
C87,F19,0
C87,F20,0
C87,F21,0
C87,F22,0
C87,F23,0
C87,F24,0
C87,F25,0
C87,F26,0
C87,F27,0
C87,F28,0
C87,F29,0
C87,F30,0
C87,F31,0
C87,F32,0
C87,F33,171
C87,F34,0
C87,F35,0
C87,F36,0
C87,F37,0
C87,F38,0
C87,F39,0
C87,F40,0
C87,F41,0
C87,F42,0
C87,F43,0
C87,F44,0
C87,F45,0
C87,F46,0
C87,F47,0
C87,F48,0
C87,F49,0
C87,F50,0
C88,F1,0
C88,F2,0
C88,F3,0
C88,F4,0
C88,F5,0
C88,F6,0
C88,F7,0
C88,F8,0
C88,F9,0
C88,F10,0
C88,F11,0
C88,F12,0
C88,F13,0
C88,F14,0
C88,F15,0
C88,F16,0
C88,F17,0
C88,F18,0
C88,F19,0
C88,F20,0
C88,F21,0
C88,F22,0
C88,F23,0
C88,F24,0
C88,F25,0
C88,F26,0
C88,F27,0
C88,F28,0
C88,F29,0
C88,F30,0
C88,F31,0
C88,F32,0
C88,F33,0
C88,F34,140
C88,F35,0
C88,F36,0
C88,F37,0
C88,F38,0
C88,F39,0
C88,F40,0
C88,F41,0
C88,F42,0
C88,F43,0
C88,F44,0
C88,F45,0
C88,F46,0
C88,F47,0
C88,F48,0
C88,F49,0
C88,F50,0
C89,F1,0
C89,F2,0
C89,F3,0
C89,F4,0
C89,F5,0
C89,F6,0
C89,F7,0
C89,F8,0
C89,F9,0
C89,F10,0
C89,F11,0
C89,F12,0
C89,F13,0
C89,F14,0
C89,F15,0
C89,F16,0
C89,F17,0
C89,F18,0
C89,F19,0
C89,F20,0
C89,F21,0
C89,F22,0
C89,F23,0
C89,F24,0
C89,F25,0
C89,F26,0
C89,F27,0
C89,F28,0
C89,F29,0
C89,F30,0
C89,F31,0
C89,F32,0
C89,F33,0
C89,F34,0
C89,F35,0
C89,F36,0
C89,F37,0
C89,F38,0
C89,F39,0
C89,F40,0
C89,F41,0
C89,F42,0
C89,F43,0
C89,F44,0
C89,F45,0
C89,F46,0
C89,F47,0
C89,F48,204
C89,F49,0
C89,F50,0
C90,F1,0
C90,F2,0
C90,F3,0
C90,F4,0
C90,F5,0
C90,F6,0
C90,F7,0
C90,F8,0
C90,F9,0
C90,F10,0
C90,F11,0
C90,F12,0
C90,F13,0
C90,F14,0
C90,F15,0
C90,F16,0
C90,F17,0
C90,F18,0
C90,F19,0
C90,F20,0
C90,F21,0
C90,F22,0
C90,F23,0
C90,F24,0
C90,F25,0
C90,F26,0
C90,F27,0
C90,F28,0
C90,F29,0
C90,F30,0
C90,F31,0
C90,F32,0
C90,F33,190
C90,F34,0
C90,F35,0
C90,F36,0
C90,F37,0
C90,F38,0
C90,F39,0
C90,F40,0
C90,F41,0
C90,F42,0
C90,F43,0
C90,F44,0
C90,F45,0
C90,F46,0
C90,F47,0
C90,F48,0
C90,F49,0
C90,F50,0
C91,F1,0
C91,F2,0
C91,F3,0
C91,F4,0
C91,F5,0
C91,F6,0
C91,F7,0
C91,F8,0
C91,F9,0
C91,F10,0
C91,F11,0
C91,F12,0
C91,F13,0
C91,F14,0
C91,F15,0
C91,F16,0
C91,F17,0
C91,F18,0
C91,F19,0
C91,F20,0
C91,F21,0
C91,F22,0
C91,F23,0
C91,F24,0
C91,F25,0
C91,F26,0
C91,F27,0
C91,F28,0
C91,F29,0
C91,F30,0
C91,F31,0
C91,F32,0
C91,F33,0
C91,F34,134
C91,F35,0
C91,F36,0
C91,F37,0
C91,F38,0
C91,F39,0
C91,F40,0
C91,F41,0
C91,F42,0
C91,F43,0
C91,F44,0
C91,F45,0
C91,F46,0
C91,F47,0
C91,F48,0
C91,F49,0
C91,F50,0
C92,F1,0
C92,F2,0
C92,F3,0
C92,F4,0
C92,F5,0
C92,F6,0
C92,F7,0
C92,F8,0
C92,F9,0
C92,F10,0
C92,F11,0
C92,F12,0
C92,F13,0
C92,F14,0
C92,F15,0
C92,F16,0
C92,F17,0
C92,F18,0
C92,F19,0
C92,F20,0
C92,F21,0
C92,F22,0
C92,F23,0
C92,F24,0
C92,F25,0
C92,F26,0
C92,F27,0
C92,F28,0
C92,F29,0
C92,F30,0
C92,F31,0
C92,F32,0
C92,F33,0
C92,F34,114
C92,F35,0
C92,F36,0
C92,F37,0
C92,F38,0
C92,F39,0
C92,F40,0
C92,F41,0
C92,F42,0
C92,F43,0
C92,F44,0
C92,F45,0
C92,F46,0
C92,F47,0
C92,F48,0
C92,F49,0
C92,F50,0
C93,F1,0
C93,F2,0
C93,F3,0
C93,F4,0
C93,F5,0
C93,F6,0
C93,F7,0
C93,F8,0
C93,F9,0
C93,F10,0
C93,F11,0
C93,F12,0
C93,F13,0
C93,F14,0
C93,F15,0
C93,F16,0
C93,F17,0
C93,F18,0
C93,F19,0
C93,F20,0
C93,F21,0
C93,F22,0
C93,F23,0
C93,F24,0
C93,F25,0
C93,F26,0
C93,F27,0
C93,F28,0
C93,F29,0
C93,F30,0
C93,F31,0
C93,F32,0
C93,F33,0
C93,F34,112
C93,F35,0
C93,F36,0
C93,F37,0
C93,F38,0
C93,F39,0
C93,F40,0
C93,F41,0
C93,F42,0
C93,F43,0
C93,F44,0
C93,F45,0
C93,F46,0
C93,F47,0
C93,F48,0
C93,F49,0
C93,F50,0
C94,F1,0
C94,F2,0
C94,F3,0
C94,F4,0
C94,F5,0
C94,F6,0
C94,F7,0
C94,F8,0
C94,F9,0
C94,F10,0
C94,F11,0
C94,F12,1
C94,F13,0
C94,F14,0
C94,F15,0
C94,F16,0
C94,F17,0
C94,F18,0
C94,F19,0
C94,F20,0
C94,F21,0
C94,F22,0
C94,F23,0
C94,F24,0
C94,F25,0
C94,F26,0
C94,F27,0
C94,F28,0
C94,F29,0
C94,F30,0
C94,F31,0
C94,F32,0
C94,F33,0
C94,F34,0
C94,F35,0
C94,F36,0
C94,F37,0
C94,F38,0
C94,F39,0
C94,F40,0
C94,F41,0
C94,F42,0
C94,F43,0
C94,F44,0
C94,F45,0
C94,F46,0
C94,F47,0
C94,F48,0
C94,F49,0
C94,F50,0
C95,F1,0
C95,F2,0
C95,F3,0
C95,F4,0
C95,F5,0
C95,F6,0
C95,F7,0
C95,F8,0
C95,F9,0
C95,F10,0
C95,F11,0
C95,F12,1
C95,F13,0
C95,F14,0
C95,F15,0
C95,F16,0
C95,F17,0
C95,F18,0
C95,F19,0
C95,F20,0
C95,F21,0
C95,F22,0
C95,F23,0
C95,F24,0
C95,F25,0
C95,F26,0
C95,F27,0
C95,F28,0
C95,F29,0
C95,F30,0
C95,F31,0
C95,F32,0
C95,F33,0
C95,F34,0
C95,F35,0
C95,F36,0
C95,F37,0
C95,F38,0
C95,F39,0
C95,F40,0
C95,F41,0
C95,F42,0
C95,F43,0
C95,F44,0
C95,F45,0
C95,F46,0
C95,F47,0
C95,F48,0
C95,F49,0
C95,F50,0
C96,F1,0
C96,F2,0
C96,F3,0
C96,F4,0
C96,F5,0
C96,F6,0
C96,F7,0
C96,F8,0
C96,F9,0
C96,F10,0
C96,F11,0
C96,F12,2
C96,F13,0
C96,F14,0
C96,F15,0
C96,F16,0
C96,F17,0
C96,F18,0
C96,F19,0
C96,F20,0
C96,F21,0
C96,F22,0
C96,F23,0
C96,F24,0
C96,F25,0
C96,F26,0
C96,F27,0
C96,F28,0
C96,F29,0
C96,F30,0
C96,F31,0
C96,F32,0
C96,F33,0
C96,F34,0
C96,F35,0
C96,F36,0
C96,F37,0
C96,F38,0
C96,F39,0
C96,F40,0
C96,F41,0
C96,F42,0
C96,F43,0
C96,F44,0
C96,F45,0
C96,F46,0
C96,F47,0
C96,F48,0
C96,F49,0
C96,F50,0
C97,F1,0
C97,F2,0
C97,F3,0
C97,F4,0
C97,F5,0
C97,F6,0
C97,F7,0
C97,F8,0
C97,F9,0
C97,F10,0
C97,F11,0
C97,F12,3
C97,F13,0
C97,F14,0
C97,F15,0
C97,F16,0
C97,F17,0
C97,F18,0
C97,F19,0
C97,F20,0
C97,F21,0
C97,F22,0
C97,F23,0
C97,F24,0
C97,F25,0
C97,F26,0
C97,F27,0
C97,F28,0
C97,F29,0
C97,F30,0
C97,F31,0
C97,F32,0
C97,F33,0
C97,F34,0
C97,F35,0
C97,F36,0
C97,F37,0
C97,F38,0
C97,F39,0
C97,F40,0
C97,F41,0
C97,F42,0
C97,F43,0
C97,F44,0
C97,F45,0
C97,F46,0
C97,F47,0
C97,F48,0
C97,F49,0
C97,F50,0
C98,F1,0
C98,F2,0
C98,F3,0
C98,F4,0
C98,F5,0
C98,F6,0
C98,F7,0
C98,F8,0
C98,F9,0
C98,F10,0
C98,F11,0
C98,F12,1
C98,F13,0
C98,F14,0
C98,F15,0
C98,F16,0
C98,F17,0
C98,F18,0
C98,F19,0
C98,F20,0
C98,F21,0
C98,F22,0
C98,F23,0
C98,F24,0
C98,F25,0
C98,F26,0
C98,F27,0
C98,F28,0
C98,F29,0
C98,F30,0
C98,F31,0
C98,F32,0
C98,F33,0
C98,F34,0
C98,F35,0
C98,F36,0
C98,F37,0
C98,F38,0
C98,F39,0
C98,F40,0
C98,F41,0
C98,F42,0
C98,F43,0
C98,F44,0
C98,F45,0
C98,F46,0
C98,F47,0
C98,F48,0
C98,F49,0
C98,F50,0
C99,F1,0
C99,F2,0
C99,F3,0
C99,F4,0
C99,F5,0
C99,F6,0
C99,F7,0
C99,F8,0
C99,F9,0
C99,F10,0
C99,F11,0
C99,F12,2
C99,F13,0
C99,F14,0
C99,F15,0
C99,F16,0
C99,F17,0
C99,F18,0
C99,F19,0
C99,F20,0
C99,F21,0
C99,F22,0
C99,F23,0
C99,F24,0
C99,F25,0
C99,F26,0
C99,F27,0
C99,F28,0
C99,F29,0
C99,F30,0
C99,F31,0
C99,F32,0
C99,F33,0
C99,F34,0
C99,F35,0
C99,F36,0
C99,F37,0
C99,F38,0
C99,F39,0
C99,F40,0
C99,F41,0
C99,F42,0
C99,F43,0
C99,F44,0
C99,F45,0
C99,F46,0
C99,F47,0
C99,F48,0
C99,F49,0
C99,F50,0
C100,F1,0
C100,F2,0
C100,F3,0
C100,F4,0
C100,F5,0
C100,F6,0
C100,F7,0
C100,F8,0
C100,F9,0
C100,F10,0
C100,F11,0
C100,F12,0
C100,F13,0
C100,F14,0
C100,F15,0
C100,F16,0
C100,F17,0
C100,F18,0
C100,F19,0
C100,F20,0
C100,F21,0
C100,F22,0
C100,F23,0
C100,F24,0
C100,F25,0
C100,F26,0
C100,F27,0
C100,F28,6
C100,F29,0
C100,F30,0
C100,F31,0
C100,F32,0
C100,F33,0
C100,F34,0
C100,F35,0
C100,F36,0
C100,F37,0
C100,F38,0
C100,F39,0
C100,F40,0
C100,F41,0
C100,F42,0
C100,F43,0
C100,F44,0
C100,F45,0
C100,F46,0
C100,F47,0
C100,F48,0
C100,F49,0
C100,F50,0
C101,F1,0
C101,F2,0
C101,F3,0
C101,F4,0
C101,F5,0
C101,F6,0
C101,F7,0
C101,F8,0
C101,F9,0
C101,F10,0
C101,F11,0
C101,F12,0
C101,F13,0
C101,F14,0
C101,F15,0
C101,F16,0
C101,F17,0
C101,F18,0
C101,F19,0
C101,F20,0
C101,F21,0
C101,F22,0
C101,F23,0
C101,F24,0
C101,F25,0
C101,F26,0
C101,F27,0
C101,F28,6
C101,F29,0
C101,F30,0
C101,F31,0
C101,F32,0
C101,F33,0
C101,F34,0
C101,F35,0
C101,F36,0
C101,F37,0
C101,F38,0
C101,F39,0
C101,F40,0
C101,F41,0
C101,F42,0
C101,F43,0
C101,F44,0
C101,F45,0
C101,F46,0
C101,F47,0
C101,F48,0
C101,F49,0
C101,F50,0
C102,F1,0
C102,F2,0
C102,F3,0
C102,F4,0
C102,F5,0
C102,F6,0
C102,F7,0
C102,F8,0
C102,F9,0
C102,F10,0
C102,F11,0
C102,F12,0
C102,F13,0
C102,F14,0
C102,F15,0
C102,F16,0
C102,F17,0
C102,F18,0
C102,F19,0
C102,F20,0
C102,F21,0
C102,F22,0
C102,F23,0
C102,F24,0
C102,F25,0
C102,F26,0
C102,F27,0
C102,F28,251
C102,F29,0
C102,F30,0
C102,F31,0
C102,F32,0
C102,F33,0
C102,F34,0
C102,F35,0
C102,F36,0
C102,F37,0
C102,F38,0
C102,F39,0
C102,F40,0
C102,F41,0
C102,F42,0
C102,F43,0
C102,F44,0
C102,F45,0
C102,F46,0
C102,F47,0
C102,F48,0
C102,F49,0
C102,F50,0
C103,F1,0
C103,F2,0
C103,F3,0
C103,F4,0
C103,F5,0
C103,F6,0
C103,F7,0
C103,F8,0
C103,F9,0
C103,F10,0
C103,F11,0
C103,F12,18
C103,F13,0
C103,F14,0
C103,F15,0
C103,F16,0
C103,F17,0
C103,F18,0
C103,F19,0
C103,F20,0
C103,F21,0
C103,F22,0
C103,F23,0
C103,F24,0
C103,F25,0
C103,F26,0
C103,F27,0
C103,F28,0
C103,F29,0
C103,F30,0
C103,F31,0
C103,F32,0
C103,F33,0
C103,F34,0
C103,F35,0
C103,F36,0
C103,F37,0
C103,F38,0
C103,F39,0
C103,F40,0
C103,F41,0
C103,F42,0
C103,F43,0
C103,F44,0
C103,F45,0
C103,F46,0
C103,F47,0
C103,F48,0
C103,F49,0
C103,F50,0
C104,F1,0
C104,F2,0
C104,F3,0
C104,F4,0
C104,F5,0
C104,F6,0
C104,F7,0
C104,F8,0
C104,F9,0
C104,F10,0
C104,F11,0
C104,F12,5
C104,F13,0
C104,F14,0
C104,F15,0
C104,F16,0
C104,F17,0
C104,F18,0
C104,F19,0
C104,F20,0
C104,F21,0
C104,F22,0
C104,F23,0
C104,F24,0
C104,F25,0
C104,F26,0
C104,F27,0
C104,F28,0
C104,F29,0
C104,F30,0
C104,F31,0
C104,F32,0
C104,F33,0
C104,F34,0
C104,F35,0
C104,F36,0
C104,F37,0
C104,F38,0
C104,F39,0
C104,F40,0
C104,F41,0
C104,F42,0
C104,F43,0
C104,F44,0
C104,F45,0
C104,F46,0
C104,F47,0
C104,F48,0
C104,F49,0
C104,F50,0
C105,F1,0
C105,F2,0
C105,F3,0
C105,F4,0
C105,F5,0
C105,F6,0
C105,F7,0
C105,F8,0
C105,F9,0
C105,F10,0
C105,F11,0
C105,F12,13
C105,F13,0
C105,F14,0
C105,F15,0
C105,F16,0
C105,F17,0
C105,F18,0
C105,F19,0
C105,F20,0
C105,F21,0
C105,F22,0
C105,F23,0
C105,F24,0
C105,F25,0
C105,F26,0
C105,F27,0
C105,F28,0
C105,F29,0
C105,F30,0
C105,F31,0
C105,F32,0
C105,F33,0
C105,F34,0
C105,F35,0
C105,F36,0
