학교 id,공급_X,공급_Y,수요지 id,수요_X,수요_Y,위도_범위,경도_범위,공장_개수
F32,126.60198833571458,37.46995992643057,C116,126.6205048,37.4487824,"[37.4487824, 37.46995992643057]","[126.60198833571458, 126.6205048]",9
F32,126.60198833571458,37.46995992643057,C117,126.6205048,37.4737824,"[37.46995992643057, 37.4737824]","[126.60198833571458, 126.6205048]",0
F32,126.60198833571458,37.46995992643057,C118,126.6205048,37.4767824,"[37.46995992643057, 37.4767824]","[126.60198833571458, 126.6205048]",1
F32,126.60198833571458,37.46995992643057,C119,126.6205048,37.4777824,"[37.46995992643057, 37.4777824]","[126.60198833571458, 126.6205048]",2
F32,126.60198833571458,37.46995992643057,C120,126.6205048,37.47878239999999,"[37.46995992643057, 37.47878239999999]","[126.60198833571458, 126.6205048]",3
F32,126.60198833571458,37.46995992643057,C121,126.6205048,37.4807824,"[37.46995992643057, 37.4807824]","[126.60198833571458, 126.6205048]",5
F32,126.60198833571458,37.46995992643057,C122,126.6205048,37.48178239999999,"[37.46995992643057, 37.48178239999999]","[126.60198833571458, 126.6205048]",5
F32,126.60198833571458,37.46995992643057,C123,126.6205048,37.4827824,"[37.46995992643057, 37.4827824]","[126.60198833571458, 126.6205048]",6
F32,126.60198833571458,37.46995992643057,C124,126.6215048,37.4767824,"[37.46995992643057, 37.4767824]","[126.60198833571458, 126.6215048]",3
F32,126.60198833571458,37.46995992643057,C125,126.6215048,37.4777824,"[37.46995992643057, 37.4777824]","[126.60198833571458, 126.6215048]",4
F32,126.60198833571458,37.46995992643057,C126,126.6215048,37.47878239999999,"[37.46995992643057, 37.47878239999999]","[126.60198833571458, 126.6215048]",5
F32,126.60198833571458,37.46995992643057,C127,126.6215048,37.4807824,"[37.46995992643057, 37.4807824]","[126.60198833571458, 126.6215048]",7
F32,126.60198833571458,37.46995992643057,C128,126.6215048,37.4857824,"[37.46995992643057, 37.4857824]","[126.60198833571458, 126.6215048]",16
F32,126.60198833571458,37.46995992643057,C129,126.6225048,37.4727824,"[37.46995992643057, 37.4727824]","[126.60198833571458, 126.6225048]",2
F32,126.60198833571458,37.46995992643057,C130,126.6225048,37.4797824,"[37.46995992643057, 37.4797824]","[126.60198833571458, 126.6225048]",7
F32,126.60198833571458,37.46995992643057,C131,126.6225048,37.4807824,"[37.46995992643057, 37.4807824]","[126.60198833571458, 126.6225048]",7
F32,126.60198833571458,37.46995992643057,C132,126.6225048,37.48178239999999,"[37.46995992643057, 37.48178239999999]","[126.60198833571458, 126.6225048]",7
F32,126.60198833571458,37.46995992643057,C133,126.6225048,37.4857824,"[37.46995992643057, 37.4857824]","[126.60198833571458, 126.6225048]",16
F32,126.60198833571458,37.46995992643057,C134,126.6225048,37.4867824,"[37.46995992643057, 37.4867824]","[126.60198833571458, 126.6225048]",21
F32,126.60198833571458,37.46995992643057,C135,126.6235048,37.4797824,"[37.46995992643057, 37.4797824]","[126.60198833571458, 126.6235048]",7
F32,126.60198833571458,37.46995992643057,C136,126.6235048,37.4807824,"[37.46995992643057, 37.4807824]","[126.60198833571458, 126.6235048]",7
F32,126.60198833571458,37.46995992643057,C137,126.6235048,37.48178239999999,"[37.46995992643057, 37.48178239999999]","[126.60198833571458, 126.6235048]",7
F32,126.60198833571458,37.46995992643057,C138,126.6245048,37.4467824,"[37.4467824, 37.46995992643057]","[126.60198833571458, 126.6245048]",9
F32,126.60198833571458,37.46995992643057,C139,126.6245048,37.4727824,"[37.46995992643057, 37.4727824]","[126.60198833571458, 126.6245048]",2
F32,126.60198833571458,37.46995992643057,C140,126.6245048,37.4797824,"[37.46995992643057, 37.4797824]","[126.60198833571458, 126.6245048]",7
F32,126.60198833571458,37.46995992643057,C141,126.6245048,37.4807824,"[37.46995992643057, 37.4807824]","[126.60198833571458, 126.6245048]",7
F32,126.60198833571458,37.46995992643057,C142,126.6245048,37.48178239999999,"[37.46995992643057, 37.48178239999999]","[126.60198833571458, 126.6245048]",7
F32,126.60198833571458,37.46995992643057,C143,126.6245048,37.48478239999999,"[37.46995992643057, 37.48478239999999]","[126.60198833571458, 126.6245048]",16
F32,126.60198833571458,37.46995992643057,C144,126.6255048,37.4727824,"[37.46995992643057, 37.4727824]","[126.60198833571458, 126.6255048]",2
F32,126.60198833571458,37.46995992643057,C145,126.6255048,37.4747824,"[37.46995992643057, 37.4747824]","[126.60198833571458, 126.6255048]",3
F32,126.60198833571458,37.46995992643057,C146,126.6255048,37.4757824,"[37.46995992643057, 37.4757824]","[126.60198833571458, 126.6255048]",3
F32,126.60198833571458,37.46995992643057,C147,126.6255048,37.4767824,"[37.46995992643057, 37.4767824]","[126.60198833571458, 126.6255048]",3
F32,126.60198833571458,37.46995992643057,C148,126.6255048,37.4797824,"[37.46995992643057, 37.4797824]","[126.60198833571458, 126.6255048]",7
F32,126.60198833571458,37.46995992643057,C149,126.6255048,37.4807824,"[37.46995992643057, 37.4807824]","[126.60198833571458, 126.6255048]",7
F32,126.60198833571458,37.46995992643057,C150,126.6255048,37.4827824,"[37.46995992643057, 37.4827824]","[126.60198833571458, 126.6255048]",8
F32,126.60198833571458,37.46995992643057,C151,126.6255048,37.4837824,"[37.46995992643057, 37.4837824]","[126.60198833571458, 126.6255048]",14
F32,126.60198833571458,37.46995992643057,C152,126.6255048,37.48478239999999,"[37.46995992643057, 37.48478239999999]","[126.60198833571458, 126.6255048]",20
F32,126.60198833571458,37.46995992643057,C153,126.6265048,37.4727824,"[37.46995992643057, 37.4727824]","[126.60198833571458, 126.6265048]",2
F32,126.60198833571458,37.46995992643057,C154,126.6265048,37.4757824,"[37.46995992643057, 37.4757824]","[126.60198833571458, 126.6265048]",3
F32,126.60198833571458,37.46995992643057,C155,126.6265048,37.47878239999999,"[37.46995992643057, 37.47878239999999]","[126.60198833571458, 126.6265048]",5
F32,126.60198833571458,37.46995992643057,C156,126.6265048,37.4797824,"[37.46995992643057, 37.4797824]","[126.60198833571458, 126.6265048]",7
F32,126.60198833571458,37.46995992643057,C157,126.6265048,37.4807824,"[37.46995992643057, 37.4807824]","[126.60198833571458, 126.6265048]",7
F32,126.60198833571458,37.46995992643057,C158,126.6265048,37.4827824,"[37.46995992643057, 37.4827824]","[126.60198833571458, 126.6265048]",9
F32,126.60198833571458,37.46995992643057,C159,126.6265048,37.4837824,"[37.46995992643057, 37.4837824]","[126.60198833571458, 126.6265048]",15
F32,126.60198833571458,37.46995992643057,C160,126.6265048,37.48478239999999,"[37.46995992643057, 37.48478239999999]","[126.60198833571458, 126.6265048]",21
F32,126.60198833571458,37.46995992643057,C161,126.6275048,37.4687824,"[37.4687824, 37.46995992643057]","[126.60198833571458, 126.6275048]",0
F32,126.60198833571458,37.46995992643057,C162,126.6275048,37.4727824,"[37.46995992643057, 37.4727824]","[126.60198833571458, 126.6275048]",2
F32,126.60198833571458,37.46995992643057,C163,126.6275048,37.4737824,"[37.46995992643057, 37.4737824]","[126.60198833571458, 126.6275048]",2
F32,126.60198833571458,37.46995992643057,C164,126.6275048,37.4747824,"[37.46995992643057, 37.4747824]","[126.60198833571458, 126.6275048]",3
F32,126.60198833571458,37.46995992643057,C165,126.6275048,37.4757824,"[37.46995992643057, 37.4757824]","[126.60198833571458, 126.6275048]",3
F32,126.60198833571458,37.46995992643057,C166,126.6275048,37.4767824,"[37.46995992643057, 37.4767824]","[126.60198833571458, 126.6275048]",3
F32,126.60198833571458,37.46995992643057,C167,126.6275048,37.47878239999999,"[37.46995992643057, 37.47878239999999]","[126.60198833571458, 126.6275048]",5
F32,126.60198833571458,37.46995992643057,C168,126.6275048,37.4797824,"[37.46995992643057, 37.4797824]","[126.60198833571458, 126.6275048]",7
F32,126.60198833571458,37.46995992643057,C169,126.6275048,37.4807824,"[37.46995992643057, 37.4807824]","[126.60198833571458, 126.6275048]",7
F32,126.60198833571458,37.46995992643057,C170,126.6275048,37.4837824,"[37.46995992643057, 37.4837824]","[126.60198833571458, 126.6275048]",15
F32,126.60198833571458,37.46995992643057,C171,126.6285048,37.4667824,"[37.4667824, 37.46995992643057]","[126.60198833571458, 126.6285048]",0
F32,126.60198833571458,37.46995992643057,C172,126.6285048,37.4677824,"[37.4677824, 37.46995992643057]","[126.60198833571458, 126.6285048]",0
F32,126.60198833571458,37.46995992643057,C173,126.6285048,37.4757824,"[37.46995992643057, 37.4757824]","[126.60198833571458, 126.6285048]",3
F32,126.60198833571458,37.46995992643057,C174,126.6285048,37.4777824,"[37.46995992643057, 37.4777824]","[126.60198833571458, 126.6285048]",4
F32,126.60198833571458,37.46995992643057,C175,126.6285048,37.47878239999999,"[37.46995992643057, 37.47878239999999]","[126.60198833571458, 126.6285048]",5
F32,126.60198833571458,37.46995992643057,C176,126.6285048,37.4807824,"[37.46995992643057, 37.4807824]","[126.60198833571458, 126.6285048]",7
F32,126.60198833571458,37.46995992643057,C177,126.6285048,37.4827824,"[37.46995992643057, 37.4827824]","[126.60198833571458, 126.6285048]",9
F32,126.60198833571458,37.46995992643057,C178,126.6295048,37.4657824,"[37.4657824, 37.46995992643057]","[126.60198833571458, 126.6295048]",0
F32,126.60198833571458,37.46995992643057,C179,126.6295048,37.4677824,"[37.4677824, 37.46995992643057]","[126.60198833571458, 126.6295048]",0
F32,126.60198833571458,37.46995992643057,C180,126.6295048,37.4687824,"[37.4687824, 37.46995992643057]","[126.60198833571458, 126.6295048]",0
F32,126.60198833571458,37.46995992643057,C181,126.6295048,37.4697824,"[37.4697824, 37.46995992643057]","[126.60198833571458, 126.6295048]",0
F32,126.60198833571458,37.46995992643057,C182,126.6295048,37.4717824,"[37.46995992643057, 37.4717824]","[126.60198833571458, 126.6295048]",1
F32,126.60198833571458,37.46995992643057,C183,126.6295048,37.4767824,"[37.46995992643057, 37.4767824]","[126.60198833571458, 126.6295048]",3
F32,126.60198833571458,37.46995992643057,C184,126.6295048,37.4777824,"[37.46995992643057, 37.4777824]","[126.60198833571458, 126.6295048]",4
F32,126.60198833571458,37.46995992643057,C185,126.6295048,37.47878239999999,"[37.46995992643057, 37.47878239999999]","[126.60198833571458, 126.6295048]",5
F32,126.60198833571458,37.46995992643057,C186,126.6295048,37.4807824,"[37.46995992643057, 37.4807824]","[126.60198833571458, 126.6295048]",7
F32,126.60198833571458,37.46995992643057,C187,126.6295048,37.48178239999999,"[37.46995992643057, 37.48178239999999]","[126.60198833571458, 126.6295048]",7
F32,126.60198833571458,37.46995992643057,C188,126.6295048,37.4827824,"[37.46995992643057, 37.4827824]","[126.60198833571458, 126.6295048]",9
F32,126.60198833571458,37.46995992643057,C189,126.6295048,37.4837824,"[37.46995992643057, 37.4837824]","[126.60198833571458, 126.6295048]",16
F32,126.60198833571458,37.46995992643057,C190,126.6295048,37.48478239999999,"[37.46995992643057, 37.48478239999999]","[126.60198833571458, 126.6295048]",22
F32,126.60198833571458,37.46995992643057,C191,126.6305048,37.4667824,"[37.4667824, 37.46995992643057]","[126.60198833571458, 126.6305048]",0
F32,126.60198833571458,37.46995992643057,C192,126.6305048,37.4677824,"[37.4677824, 37.46995992643057]","[126.60198833571458, 126.6305048]",0
F32,126.60198833571458,37.46995992643057,C193,126.6305048,37.4717824,"[37.46995992643057, 37.4717824]","[126.60198833571458, 126.6305048]",1
F32,126.60198833571458,37.46995992643057,C194,126.6305048,37.4727824,"[37.46995992643057, 37.4727824]","[126.60198833571458, 126.6305048]",2
F32,126.60198833571458,37.46995992643057,C195,126.6305048,37.4797824,"[37.46995992643057, 37.4797824]","[126.60198833571458, 126.6305048]",8
F32,126.60198833571458,37.46995992643057,C196,126.6305048,37.48178239999999,"[37.46995992643057, 37.48178239999999]","[126.60198833571458, 126.6305048]",9
F32,126.60198833571458,37.46995992643057,C197,126.6305048,37.4827824,"[37.46995992643057, 37.4827824]","[126.60198833571458, 126.6305048]",11
F32,126.60198833571458,37.46995992643057,C198,126.6305048,37.4837824,"[37.46995992643057, 37.4837824]","[126.60198833571458, 126.6305048]",18
F32,126.60198833571458,37.46995992643057,C199,126.6305048,37.48478239999999,"[37.46995992643057, 37.48478239999999]","[126.60198833571458, 126.6305048]",24
F32,126.60198833571458,37.46995992643057,C200,126.6305048,37.4857824,"[37.46995992643057, 37.4857824]","[126.60198833571458, 126.6305048]",26
F32,126.60198833571458,37.46995992643057,C201,126.6315048,37.4647824,"[37.4647824, 37.46995992643057]","[126.60198833571458, 126.6315048]",0
F32,126.60198833571458,37.46995992643057,C202,126.6315048,37.4667824,"[37.4667824, 37.46995992643057]","[126.60198833571458, 126.6315048]",0
F32,126.60198833571458,37.46995992643057,C203,126.6315048,37.4697824,"[37.4697824, 37.46995992643057]","[126.60198833571458, 126.6315048]",0
F32,126.60198833571458,37.46995992643057,C204,126.6315048,37.4707824,"[37.46995992643057, 37.4707824]","[126.60198833571458, 126.6315048]",0
F32,126.60198833571458,37.46995992643057,C205,126.6315048,37.4727824,"[37.46995992643057, 37.4727824]","[126.60198833571458, 126.6315048]",2
F32,126.60198833571458,37.46995992643057,C206,126.6315048,37.4797824,"[37.46995992643057, 37.4797824]","[126.60198833571458, 126.6315048]",8
F32,126.60198833571458,37.46995992643057,C207,126.6315048,37.4807824,"[37.46995992643057, 37.4807824]","[126.60198833571458, 126.6315048]",9
F32,126.60198833571458,37.46995992643057,C208,126.6315048,37.48478239999999,"[37.46995992643057, 37.48478239999999]","[126.60198833571458, 126.6315048]",24
F32,126.60198833571458,37.46995992643057,C209,126.6325048,37.4647824,"[37.4647824, 37.46995992643057]","[126.60198833571458, 126.6325048]",0
F32,126.60198833571458,37.46995992643057,C210,126.6325048,37.4657824,"[37.4657824, 37.46995992643057]","[126.60198833571458, 126.6325048]",0
F32,126.60198833571458,37.46995992643057,C211,126.6325048,37.4677824,"[37.4677824, 37.46995992643057]","[126.60198833571458, 126.6325048]",0
F32,126.60198833571458,37.46995992643057,C212,126.6325048,37.4687824,"[37.4687824, 37.46995992643057]","[126.60198833571458, 126.6325048]",0
F32,126.60198833571458,37.46995992643057,C213,126.6325048,37.4707824,"[37.46995992643057, 37.4707824]","[126.60198833571458, 126.6325048]",0
F32,126.60198833571458,37.46995992643057,C214,126.6325048,37.4717824,"[37.46995992643057, 37.4717824]","[126.60198833571458, 126.6325048]",1
F32,126.60198833571458,37.46995992643057,C215,126.6325048,37.4727824,"[37.46995992643057, 37.4727824]","[126.60198833571458, 126.6325048]",2
F32,126.60198833571458,37.46995992643057,C216,126.6325048,37.4797824,"[37.46995992643057, 37.4797824]","[126.60198833571458, 126.6325048]",8
F32,126.60198833571458,37.46995992643057,C217,126.6325048,37.4807824,"[37.46995992643057, 37.4807824]","[126.60198833571458, 126.6325048]",9
F32,126.60198833571458,37.46995992643057,C218,126.6325048,37.48478239999999,"[37.46995992643057, 37.48478239999999]","[126.60198833571458, 126.6325048]",24
F32,126.60198833571458,37.46995992643057,C219,126.6335048,37.4557824,"[37.4557824, 37.46995992643057]","[126.60198833571458, 126.6335048]",5
F32,126.60198833571458,37.46995992643057,C220,126.6335048,37.4657824,"[37.4657824, 37.46995992643057]","[126.60198833571458, 126.6335048]",0
F32,126.60198833571458,37.46995992643057,C221,126.6335048,37.4667824,"[37.4667824, 37.46995992643057]","[126.60198833571458, 126.6335048]",0
F32,126.60198833571458,37.46995992643057,C222,126.6335048,37.4677824,"[37.4677824, 37.46995992643057]","[126.60198833571458, 126.6335048]",0
F32,126.60198833571458,37.46995992643057,C223,126.6335048,37.4687824,"[37.4687824, 37.46995992643057]","[126.60198833571458, 126.6335048]",0
F32,126.60198833571458,37.46995992643057,C224,126.6335048,37.4697824,"[37.4697824, 37.46995992643057]","[126.60198833571458, 126.6335048]",0
F32,126.60198833571458,37.46995992643057,C225,126.6335048,37.4707824,"[37.46995992643057, 37.4707824]","[126.60198833571458, 126.6335048]",0
F32,126.60198833571458,37.46995992643057,C226,126.6335048,37.4717824,"[37.46995992643057, 37.4717824]","[126.60198833571458, 126.6335048]",1
F32,126.60198833571458,37.46995992643057,C227,126.6335048,37.4737824,"[37.46995992643057, 37.4737824]","[126.60198833571458, 126.6335048]",3
F32,126.60198833571458,37.46995992643057,C228,126.6335048,37.4777824,"[37.46995992643057, 37.4777824]","[126.60198833571458, 126.6335048]",5
F32,126.60198833571458,37.46995992643057,C229,126.6335048,37.4807824,"[37.46995992643057, 37.4807824]","[126.60198833571458, 126.6335048]",10
F32,126.60198833571458,37.46995992643057,C230,126.6335048,37.4837824,"[37.46995992643057, 37.4837824]","[126.60198833571458, 126.6335048]",19
F32,126.60198833571458,37.46995992643057,C231,126.6345048,37.4627824,"[37.4627824, 37.46995992643057]","[126.60198833571458, 126.6345048]",0
F32,126.60198833571458,37.46995992643057,C232,126.6345048,37.4677824,"[37.4677824, 37.46995992643057]","[126.60198833571458, 126.6345048]",0
F32,126.60198833571458,37.46995992643057,C233,126.6345048,37.4687824,"[37.4687824, 37.46995992643057]","[126.60198833571458, 126.6345048]",0
F32,126.60198833571458,37.46995992643057,C234,126.6345048,37.4697824,"[37.4697824, 37.46995992643057]","[126.60198833571458, 126.6345048]",0
F32,126.60198833571458,37.46995992643057,C235,126.6345048,37.4707824,"[37.46995992643057, 37.4707824]","[126.60198833571458, 126.6345048]",1
F32,126.60198833571458,37.46995992643057,C236,126.6345048,37.4717824,"[37.46995992643057, 37.4717824]","[126.60198833571458, 126.6345048]",2
F32,126.60198833571458,37.46995992643057,C237,126.6345048,37.4807824,"[37.46995992643057, 37.4807824]","[126.60198833571458, 126.6345048]",11
F32,126.60198833571458,37.46995992643057,C238,126.6355048,37.4627824,"[37.4627824, 37.46995992643057]","[126.60198833571458, 126.6355048]",1
F32,126.60198833571458,37.46995992643057,C239,126.6355048,37.4637824,"[37.4637824, 37.46995992643057]","[126.60198833571458, 126.6355048]",1
F32,126.60198833571458,37.46995992643057,C240,126.6355048,37.4687824,"[37.4687824, 37.46995992643057]","[126.60198833571458, 126.6355048]",0
F32,126.60198833571458,37.46995992643057,C241,126.6355048,37.4697824,"[37.4697824, 37.46995992643057]","[126.60198833571458, 126.6355048]",0
F32,126.60198833571458,37.46995992643057,C242,126.6355048,37.4797824,"[37.46995992643057, 37.4797824]","[126.60198833571458, 126.6355048]",11
F32,126.60198833571458,37.46995992643057,C243,126.6355048,37.48178239999999,"[37.46995992643057, 37.48178239999999]","[126.60198833571458, 126.6355048]",12
F32,126.60198833571458,37.46995992643057,C244,126.6365048,37.4657824,"[37.4657824, 37.46995992643057]","[126.60198833571458, 126.6365048]",0
F32,126.60198833571458,37.46995992643057,C245,126.6365048,37.4677824,"[37.4677824, 37.46995992643057]","[126.60198833571458, 126.6365048]",0
F32,126.60198833571458,37.46995992643057,C246,126.6375048,37.4627824,"[37.4627824, 37.46995992643057]","[126.60198833571458, 126.6375048]",3
F32,126.60198833571458,37.46995992643057,C247,126.6375048,37.4647824,"[37.4647824, 37.46995992643057]","[126.60198833571458, 126.6375048]",2
F32,126.60198833571458,37.46995992643057,C248,126.6375048,37.4667824,"[37.4667824, 37.46995992643057]","[126.60198833571458, 126.6375048]",1
F32,126.60198833571458,37.46995992643057,C249,126.6375048,37.4677824,"[37.4677824, 37.46995992643057]","[126.60198833571458, 126.6375048]",1
F32,126.60198833571458,37.46995992643057,C250,126.6375048,37.4757824,"[37.46995992643057, 37.4757824]","[126.60198833571458, 126.6375048]",7
F32,126.60198833571458,37.46995992643057,C251,126.6375048,37.47878239999999,"[37.46995992643057, 37.47878239999999]","[126.60198833571458, 126.6375048]",9
F32,126.60198833571458,37.46995992643057,C252,126.6375048,37.4807824,"[37.46995992643057, 37.4807824]","[126.60198833571458, 126.6375048]",13
F32,126.60198833571458,37.46995992643057,C253,126.6385048,37.4647824,"[37.4647824, 37.46995992643057]","[126.60198833571458, 126.6385048]",2
F32,126.60198833571458,37.46995992643057,C254,126.6385048,37.4657824,"[37.4657824, 37.46995992643057]","[126.60198833571458, 126.6385048]",1
F32,126.60198833571458,37.46995992643057,C255,126.6385048,37.4667824,"[37.4667824, 37.46995992643057]","[126.60198833571458, 126.6385048]",1
F32,126.60198833571458,37.46995992643057,C256,126.6385048,37.4677824,"[37.4677824, 37.46995992643057]","[126.60198833571458, 126.6385048]",1
F32,126.60198833571458,37.46995992643057,C257,126.6385048,37.4687824,"[37.4687824, 37.46995992643057]","[126.60198833571458, 126.6385048]",0
F32,126.60198833571458,37.46995992643057,C258,126.6385048,37.4717824,"[37.46995992643057, 37.4717824]","[126.60198833571458, 126.6385048]",2
F32,126.60198833571458,37.46995992643057,C259,126.6395048,37.4667824,"[37.4667824, 37.46995992643057]","[126.60198833571458, 126.6395048]",1
F32,126.60198833571458,37.46995992643057,C260,126.6395048,37.4677824,"[37.4677824, 37.46995992643057]","[126.60198833571458, 126.6395048]",1
F32,126.60198833571458,37.46995992643057,C261,126.6395048,37.4687824,"[37.4687824, 37.46995992643057]","[126.60198833571458, 126.6395048]",0
F32,126.60198833571458,37.46995992643057,C262,126.6395048,37.4747824,"[37.46995992643057, 37.4747824]","[126.60198833571458, 126.6395048]",7
F32,126.60198833571458,37.46995992643057,C263,126.6405048,37.4647824,"[37.4647824, 37.46995992643057]","[126.60198833571458, 126.6405048]",2
F32,126.60198833571458,37.46995992643057,C264,126.6405048,37.4677824,"[37.4677824, 37.46995992643057]","[126.60198833571458, 126.6405048]",1
F32,126.60198833571458,37.46995992643057,C265,126.6405048,37.4687824,"[37.4687824, 37.46995992643057]","[126.60198833571458, 126.6405048]",0
F32,126.60198833571458,37.46995992643057,C266,126.6405048,37.4727824,"[37.46995992643057, 37.4727824]","[126.60198833571458, 126.6405048]",3
F32,126.60198833571458,37.46995992643057,C267,126.6405048,37.4807824,"[37.46995992643057, 37.4807824]","[126.60198833571458, 126.6405048]",14
F32,126.60198833571458,37.46995992643057,C268,126.6415048,37.4677824,"[37.4677824, 37.46995992643057]","[126.60198833571458, 126.6415048]",1
F32,126.60198833571458,37.46995992643057,C269,126.6415048,37.4687824,"[37.4687824, 37.46995992643057]","[126.60198833571458, 126.6415048]",0
F32,126.60198833571458,37.46995992643057,C270,126.6415048,37.4697824,"[37.4697824, 37.46995992643057]","[126.60198833571458, 126.6415048]",0
F32,126.60198833571458,37.46995992643057,C271,126.6415048,37.4707824,"[37.46995992643057, 37.4707824]","[126.60198833571458, 126.6415048]",1
F32,126.60198833571458,37.46995992643057,C272,126.6415048,37.4717824,"[37.46995992643057, 37.4717824]","[126.60198833571458, 126.6415048]",2
F32,126.60198833571458,37.46995992643057,C273,126.6415048,37.4727824,"[37.46995992643057, 37.4727824]","[126.60198833571458, 126.6415048]",3
F32,126.60198833571458,37.46995992643057,C274,126.6415048,37.4737824,"[37.46995992643057, 37.4737824]","[126.60198833571458, 126.6415048]",7
F32,126.60198833571458,37.46995992643057,C275,126.6415048,37.4767824,"[37.46995992643057, 37.4767824]","[126.60198833571458, 126.6415048]",8
F32,126.60198833571458,37.46995992643057,C276,126.6415048,37.48178239999999,"[37.46995992643057, 37.48178239999999]","[126.60198833571458, 126.6415048]",14
F32,126.60198833571458,37.46995992643057,C277,126.6425048,37.4707824,"[37.46995992643057, 37.4707824]","[126.60198833571458, 126.6425048]",1
F32,126.60198833571458,37.46995992643057,C278,126.6425048,37.4717824,"[37.46995992643057, 37.4717824]","[126.60198833571458, 126.6425048]",2
F32,126.60198833571458,37.46995992643057,C279,126.6425048,37.4747824,"[37.46995992643057, 37.4747824]","[126.60198833571458, 126.6425048]",8
F32,126.60198833571458,37.46995992643057,C280,126.6425048,37.4767824,"[37.46995992643057, 37.4767824]","[126.60198833571458, 126.6425048]",8
F32,126.60198833571458,37.46995992643057,C281,126.6425048,37.4777824,"[37.46995992643057, 37.4777824]","[126.60198833571458, 126.6425048]",9
F32,126.60198833571458,37.46995992643057,C282,126.6425048,37.48178239999999,"[37.46995992643057, 37.48178239999999]","[126.60198833571458, 126.6425048]",14
F32,126.60198833571458,37.46995992643057,C283,126.6435048,37.4707824,"[37.46995992643057, 37.4707824]","[126.60198833571458, 126.6435048]",1
F32,126.60198833571458,37.46995992643057,C284,126.6435048,37.4717824,"[37.46995992643057, 37.4717824]","[126.60198833571458, 126.6435048]",2
F32,126.60198833571458,37.46995992643057,C285,126.6435048,37.4727824,"[37.46995992643057, 37.4727824]","[126.60198833571458, 126.6435048]",3
F32,126.60198833571458,37.46995992643057,C286,126.6435048,37.4737824,"[37.46995992643057, 37.4737824]","[126.60198833571458, 126.6435048]",7
F32,126.60198833571458,37.46995992643057,C287,126.6445048,37.4807824,"[37.46995992643057, 37.4807824]","[126.60198833571458, 126.6445048]",15
F32,126.60198833571458,37.46995992643057,C288,126.6445048,37.48178239999999,"[37.46995992643057, 37.48178239999999]","[126.60198833571458, 126.6445048]",15
F32,126.60198833571458,37.46995992643057,C289,126.6455048,37.4717824,"[37.46995992643057, 37.4717824]","[126.60198833571458, 126.6455048]",2
F32,126.60198833571458,37.46995992643057,C290,126.6455048,37.4737824,"[37.46995992643057, 37.4737824]","[126.60198833571458, 126.6455048]",7
F32,126.60198833571458,37.46995992643057,C291,126.6475048,37.4707824,"[37.46995992643057, 37.4707824]","[126.60198833571458, 126.6475048]",1
F32,126.60198833571458,37.46995992643057,C292,126.6475048,37.4777824,"[37.46995992643057, 37.4777824]","[126.60198833571458, 126.6475048]",11
F32,126.60198833571458,37.46995992643057,C293,126.6485048,37.4757824,"[37.46995992643057, 37.4757824]","[126.60198833571458, 126.6485048]",10
F32,126.60198833571458,37.46995992643057,C294,126.6485048,37.4777824,"[37.46995992643057, 37.4777824]","[126.60198833571458, 126.6485048]",11
F32,126.60198833571458,37.46995992643057,C295,126.6485048,37.4807824,"[37.46995992643057, 37.4807824]","[126.60198833571458, 126.6485048]",17
F32,126.60198833571458,37.46995992643057,C296,126.6485048,37.48178239999999,"[37.46995992643057, 37.48178239999999]","[126.60198833571458, 126.6485048]",17
F32,126.60198833571458,37.46995992643057,C297,126.6495048,37.4697824,"[37.4697824, 37.46995992643057]","[126.60198833571458, 126.6495048]",0
F32,126.60198833571458,37.46995992643057,C298,126.6495048,37.4707824,"[37.46995992643057, 37.4707824]","[126.60198833571458, 126.6495048]",1
F32,126.60198833571458,37.46995992643057,C299,126.6495048,37.48178239999999,"[37.46995992643057, 37.48178239999999]","[126.60198833571458, 126.6495048]",18
F32,126.60198833571458,37.46995992643057,C300,126.6505048,37.4717824,"[37.46995992643057, 37.4717824]","[126.60198833571458, 126.6505048]",2
F32,126.60198833571458,37.46995992643057,C301,126.6505048,37.4727824,"[37.46995992643057, 37.4727824]","[126.60198833571458, 126.6505048]",3
F32,126.60198833571458,37.46995992643057,C302,126.6505048,37.48178239999999,"[37.46995992643057, 37.48178239999999]","[126.60198833571458, 126.6505048]",18
F32,126.60198833571458,37.46995992643057,C303,126.6515048,37.4767824,"[37.46995992643057, 37.4767824]","[126.60198833571458, 126.6515048]",10
F32,126.60198833571458,37.46995992643057,C304,126.6515048,37.4777824,"[37.46995992643057, 37.4777824]","[126.60198833571458, 126.6515048]",11
F32,126.60198833571458,37.46995992643057,C305,126.6515048,37.4797824,"[37.46995992643057, 37.4797824]","[126.60198833571458, 126.6515048]",16
F32,126.60198833571458,37.46995992643057,C306,126.6515048,37.48178239999999,"[37.46995992643057, 37.48178239999999]","[126.60198833571458, 126.6515048]",18
F32,126.60198833571458,37.46995992643057,C307,126.6515048,37.4827824,"[37.46995992643057, 37.4827824]","[126.60198833571458, 126.6515048]",28
F32,126.60198833571458,37.46995992643057,C308,126.6525048,37.4727824,"[37.46995992643057, 37.4727824]","[126.60198833571458, 126.6525048]",3
F32,126.60198833571458,37.46995992643057,C309,126.6525048,37.4797824,"[37.46995992643057, 37.4797824]","[126.60198833571458, 126.6525048]",16
