학교 id,공급_X,공급_Y,수요지 id,수요_X,수요_Y,위도_범위,경도_범위,CCTV_개수
F30,126.6488962,37.4729162,C249,126.6375048,37.4677824,"[37.4677824, 37.4729162]","[126.6375048, 126.6488962]",115
F30,126.6488962,37.4729162,C250,126.6375048,37.4757824,"[37.4729162, 37.4757824]","[126.6375048, 126.6488962]",47
F30,126.6488962,37.4729162,C251,126.6375048,37.47878239999999,"[37.4729162, 37.47878239999999]","[126.6375048, 126.6488962]",121
F30,126.6488962,37.4729162,C252,126.6375048,37.4807824,"[37.4729162, 37.4807824]","[126.6375048, 126.6488962]",158
F30,126.6488962,37.4729162,C253,126.6385048,37.4647824,"[37.4647824, 37.4729162]","[126.6385048, 126.6488962]",115
F30,126.6488962,37.4729162,C254,126.6385048,37.4657824,"[37.4657824, 37.4729162]","[126.6385048, 126.6488962]",110
F30,126.6488962,37.4729162,C255,126.6385048,37.4667824,"[37.4667824, 37.4729162]","[126.6385048, 126.6488962]",108
F30,126.6488962,37.4729162,C256,126.6385048,37.4677824,"[37.4677824, 37.4729162]","[126.6385048, 126.6488962]",102
F30,126.6488962,37.4729162,C257,126.6385048,37.4687824,"[37.4687824, 37.4729162]","[126.6385048, 126.6488962]",88
F30,126.6488962,37.4729162,C258,126.6385048,37.4717824,"[37.4717824, 37.4729162]","[126.6385048, 126.6488962]",19
F30,126.6488962,37.4729162,C259,126.6395048,37.4667824,"[37.4667824, 37.4729162]","[126.6395048, 126.6488962]",83
F30,126.6488962,37.4729162,C260,126.6395048,37.4677824,"[37.4677824, 37.4729162]","[126.6395048, 126.6488962]",81
F30,126.6488962,37.4729162,C261,126.6395048,37.4687824,"[37.4687824, 37.4729162]","[126.6395048, 126.6488962]",73
F30,126.6488962,37.4729162,C262,126.6395048,37.4747824,"[37.4729162, 37.4747824]","[126.6395048, 126.6488962]",30
F30,126.6488962,37.4729162,C263,126.6405048,37.4647824,"[37.4647824, 37.4729162]","[126.6405048, 126.6488962]",75
F30,126.6488962,37.4729162,C264,126.6405048,37.4677824,"[37.4677824, 37.4729162]","[126.6405048, 126.6488962]",72
F30,126.6488962,37.4729162,C265,126.6405048,37.4687824,"[37.4687824, 37.4729162]","[126.6405048, 126.6488962]",66
F30,126.6488962,37.4729162,C266,126.6405048,37.4727824,"[37.4727824, 37.4729162]","[126.6405048, 126.6488962]",1
F30,126.6488962,37.4729162,C267,126.6405048,37.4807824,"[37.4729162, 37.4807824]","[126.6405048, 126.6488962]",112
F30,126.6488962,37.4729162,C268,126.6415048,37.4677824,"[37.4677824, 37.4729162]","[126.6415048, 126.6488962]",62
F30,126.6488962,37.4729162,C269,126.6415048,37.4687824,"[37.4687824, 37.4729162]","[126.6415048, 126.6488962]",60
F30,126.6488962,37.4729162,C270,126.6415048,37.4697824,"[37.4697824, 37.4729162]","[126.6415048, 126.6488962]",57
F30,126.6488962,37.4729162,C271,126.6415048,37.4707824,"[37.4707824, 37.4729162]","[126.6415048, 126.6488962]",36
F30,126.6488962,37.4729162,C272,126.6415048,37.4717824,"[37.4717824, 37.4729162]","[126.6415048, 126.6488962]",12
F30,126.6488962,37.4729162,C273,126.6415048,37.4727824,"[37.4727824, 37.4729162]","[126.6415048, 126.6488962]",1
F30,126.6488962,37.4729162,C274,126.6415048,37.4737824,"[37.4729162, 37.4737824]","[126.6415048, 126.6488962]",8
F30,126.6488962,37.4729162,C275,126.6415048,37.4767824,"[37.4729162, 37.4767824]","[126.6415048, 126.6488962]",50
F30,126.6488962,37.4729162,C276,126.6415048,37.48178239999999,"[37.4729162, 37.48178239999999]","[126.6415048, 126.6488962]",108
F30,126.6488962,37.4729162,C277,126.6425048,37.4707824,"[37.4707824, 37.4729162]","[126.6425048, 126.6488962]",29
F30,126.6488962,37.4729162,C278,126.6425048,37.4717824,"[37.4717824, 37.4729162]","[126.6425048, 126.6488962]",9
F30,126.6488962,37.4729162,C279,126.6425048,37.4747824,"[37.4729162, 37.4747824]","[126.6425048, 126.6488962]",23
F30,126.6488962,37.4729162,C280,126.6425048,37.4767824,"[37.4729162, 37.4767824]","[126.6425048, 126.6488962]",42
F30,126.6488962,37.4729162,C281,126.6425048,37.4777824,"[37.4729162, 37.4777824]","[126.6425048, 126.6488962]",59
F30,126.6488962,37.4729162,C282,126.6425048,37.48178239999999,"[37.4729162, 37.48178239999999]","[126.6425048, 126.6488962]",97
F30,126.6488962,37.4729162,C283,126.6435048,37.4707824,"[37.4707824, 37.4729162]","[126.6435048, 126.6488962]",25
F30,126.6488962,37.4729162,C284,126.6435048,37.4717824,"[37.4717824, 37.4729162]","[126.6435048, 126.6488962]",9
F30,126.6488962,37.4729162,C285,126.6435048,37.4727824,"[37.4727824, 37.4729162]","[126.6435048, 126.6488962]",1
F30,126.6488962,37.4729162,C286,126.6435048,37.4737824,"[37.4729162, 37.4737824]","[126.6435048, 126.6488962]",6
F30,126.6488962,37.4729162,C287,126.6445048,37.4807824,"[37.4729162, 37.4807824]","[126.6445048, 126.6488962]",59
F30,126.6488962,37.4729162,C288,126.6445048,37.48178239999999,"[37.4729162, 37.48178239999999]","[126.6445048, 126.6488962]",63
F30,126.6488962,37.4729162,C289,126.6455048,37.4717824,"[37.4717824, 37.4729162]","[126.6455048, 126.6488962]",5
F30,126.6488962,37.4729162,C290,126.6455048,37.4737824,"[37.4729162, 37.4737824]","[126.6455048, 126.6488962]",4
F30,126.6488962,37.4729162,C291,126.6475048,37.4707824,"[37.4707824, 37.4729162]","[126.6475048, 126.6488962]",4
F30,126.6488962,37.4729162,C292,126.6475048,37.4777824,"[37.4729162, 37.4777824]","[126.6475048, 126.6488962]",8
F30,126.6488962,37.4729162,C293,126.6485048,37.4757824,"[37.4729162, 37.4757824]","[126.6485048, 126.6488962]",0
F30,126.6488962,37.4729162,C294,126.6485048,37.4777824,"[37.4729162, 37.4777824]","[126.6485048, 126.6488962]",0
F30,126.6488962,37.4729162,C295,126.6485048,37.4807824,"[37.4729162, 37.4807824]","[126.6485048, 126.6488962]",2
F30,126.6488962,37.4729162,C296,126.6485048,37.48178239999999,"[37.4729162, 37.48178239999999]","[126.6485048, 126.6488962]",2
F30,126.6488962,37.4729162,C297,126.6495048,37.4697824,"[37.4697824, 37.4729162]","[126.6488962, 126.6495048]",1
F30,126.6488962,37.4729162,C298,126.6495048,37.4707824,"[37.4707824, 37.4729162]","[126.6488962, 126.6495048]",1
F30,126.6488962,37.4729162,C299,126.6495048,37.48178239999999,"[37.4729162, 37.48178239999999]","[126.6488962, 126.6495048]",6
F30,126.6488962,37.4729162,C300,126.6505048,37.4717824,"[37.4717824, 37.4729162]","[126.6488962, 126.6505048]",0
F30,126.6488962,37.4729162,C301,126.6505048,37.4727824,"[37.4727824, 37.4729162]","[126.6488962, 126.6505048]",0
F30,126.6488962,37.4729162,C302,126.6505048,37.48178239999999,"[37.4729162, 37.48178239999999]","[126.6488962, 126.6505048]",9
F30,126.6488962,37.4729162,C303,126.6515048,37.4767824,"[37.4729162, 37.4767824]","[126.6488962, 126.6515048]",0
F30,126.6488962,37.4729162,C304,126.6515048,37.4777824,"[37.4729162, 37.4777824]","[126.6488962, 126.6515048]",3
F30,126.6488962,37.4729162,C305,126.6515048,37.4797824,"[37.4729162, 37.4797824]","[126.6488962, 126.6515048]",7
F30,126.6488962,37.4729162,C306,126.6515048,37.48178239999999,"[37.4729162, 37.48178239999999]","[126.6488962, 126.6515048]",9
F30,126.6488962,37.4729162,C307,126.6515048,37.4827824,"[37.4729162, 37.4827824]","[126.6488962, 126.6515048]",9
F30,126.6488962,37.4729162,C308,126.6525048,37.4727824,"[37.4727824, 37.4729162]","[126.6488962, 126.6525048]",0
F30,126.6488962,37.4729162,C309,126.6525048,37.4797824,"[37.4729162, 37.4797824]","[126.6488962, 126.6525048]",13
F30,126.6488962,37.4729162,C310,126.6525048,37.4807824,"[37.4729162, 37.4807824]","[126.6488962, 126.6525048]",15
F30,126.6488962,37.4729162,C311,126.6525048,37.48178239999999,"[37.4729162, 37.48178239999999]","[126.6488962, 126.6525048]",17
F31,126.64749125572246,37.4762916883546,C1,126.3715048,37.4637824,"[37.4637824, 37.4762916883546]","[126.3715048, 126.64749125572246]",549
F31,126.64749125572246,37.4762916883546,C2,126.4795048,37.4957824,"[37.4762916883546, 37.4957824]","[126.4795048, 126.64749125572246]",535
F31,126.64749125572246,37.4762916883546,C3,126.4815048,37.4997824,"[37.4762916883546, 37.4997824]","[126.4815048, 126.64749125572246]",564
F31,126.64749125572246,37.4762916883546,C4,126.4825048,37.4957824,"[37.4762916883546, 37.4957824]","[126.4825048, 126.64749125572246]",534
F31,126.64749125572246,37.4762916883546,C5,126.4835048,37.4977824,"[37.4762916883546, 37.4977824]","[126.4835048, 126.64749125572246]",546
F31,126.64749125572246,37.4762916883546,C6,126.4835048,37.4997824,"[37.4762916883546, 37.4997824]","[126.4835048, 126.64749125572246]",563
F31,126.64749125572246,37.4762916883546,C7,126.4835048,37.5007824,"[37.4762916883546, 37.5007824]","[126.4835048, 126.64749125572246]",569
F31,126.64749125572246,37.4762916883546,C8,126.4845048,37.4987824,"[37.4762916883546, 37.4987824]","[126.4845048, 126.64749125572246]",552
F31,126.64749125572246,37.4762916883546,C9,126.4845048,37.4997824,"[37.4762916883546, 37.4997824]","[126.4845048, 126.64749125572246]",556
F31,126.64749125572246,37.4762916883546,C10,126.4855048,37.4957824,"[37.4762916883546, 37.4957824]","[126.4855048, 126.64749125572246]",528
F31,126.64749125572246,37.4762916883546,C11,126.4855048,37.5007824,"[37.4762916883546, 37.5007824]","[126.4855048, 126.64749125572246]",560
F31,126.64749125572246,37.4762916883546,C12,126.4855048,37.5017824,"[37.4762916883546, 37.5017824]","[126.4855048, 126.64749125572246]",567
F31,126.64749125572246,37.4762916883546,C13,126.4865048,37.4887824,"[37.4762916883546, 37.4887824]","[126.4865048, 126.64749125572246]",464
F31,126.64749125572246,37.4762916883546,C14,126.4865048,37.49078239999999,"[37.4762916883546, 37.49078239999999]","[126.4865048, 126.64749125572246]",477
F31,126.64749125572246,37.4762916883546,C15,126.4865048,37.4927824,"[37.4762916883546, 37.4927824]","[126.4865048, 126.64749125572246]",493
F31,126.64749125572246,37.4762916883546,C16,126.4865048,37.49378239999999,"[37.4762916883546, 37.49378239999999]","[126.4865048, 126.64749125572246]",503
F31,126.64749125572246,37.4762916883546,C17,126.4865048,37.4997824,"[37.4762916883546, 37.4997824]","[126.4865048, 126.64749125572246]",549
F31,126.64749125572246,37.4762916883546,C18,126.4865048,37.5017824,"[37.4762916883546, 37.5017824]","[126.4865048, 126.64749125572246]",561
F31,126.64749125572246,37.4762916883546,C19,126.4875048,37.4997824,"[37.4762916883546, 37.4997824]","[126.4875048, 126.64749125572246]",545
F31,126.64749125572246,37.4762916883546,C20,126.4875048,37.5007824,"[37.4762916883546, 37.5007824]","[126.4875048, 126.64749125572246]",550
F31,126.64749125572246,37.4762916883546,C21,126.4875048,37.5017824,"[37.4762916883546, 37.5017824]","[126.4875048, 126.64749125572246]",556
F31,126.64749125572246,37.4762916883546,C22,126.4875048,37.5027824,"[37.4762916883546, 37.5027824]","[126.4875048, 126.64749125572246]",559
F31,126.64749125572246,37.4762916883546,C23,126.4885048,37.4887824,"[37.4762916883546, 37.4887824]","[126.4885048, 126.64749125572246]",464
F31,126.64749125572246,37.4762916883546,C24,126.4885048,37.49078239999999,"[37.4762916883546, 37.49078239999999]","[126.4885048, 126.64749125572246]",476
F31,126.64749125572246,37.4762916883546,C25,126.4985048,37.4887824,"[37.4762916883546, 37.4887824]","[126.4985048, 126.64749125572246]",464
F31,126.64749125572246,37.4762916883546,C26,126.4995048,37.48478239999999,"[37.4762916883546, 37.48478239999999]","[126.4995048, 126.64749125572246]",407
F31,126.64749125572246,37.4762916883546,C27,126.4995048,37.48778239999999,"[37.4762916883546, 37.48778239999999]","[126.4995048, 126.64749125572246]",457
F31,126.64749125572246,37.4762916883546,C28,126.5015048,37.4827824,"[37.4762916883546, 37.4827824]","[126.5015048, 126.64749125572246]",335
F31,126.64749125572246,37.4762916883546,C29,126.5025048,37.4887824,"[37.4762916883546, 37.4887824]","[126.5025048, 126.64749125572246]",463
F31,126.64749125572246,37.4762916883546,C30,126.5035048,37.4807824,"[37.4762916883546, 37.4807824]","[126.5035048, 126.64749125572246]",256
F31,126.64749125572246,37.4762916883546,C31,126.5055048,37.5137824,"[37.4762916883546, 37.5137824]","[126.5055048, 126.64749125572246]",558
F31,126.64749125572246,37.4762916883546,C32,126.5065048,37.5127824,"[37.4762916883546, 37.5127824]","[126.5065048, 126.64749125572246]",549
F31,126.64749125572246,37.4762916883546,C33,126.5075048,37.47878239999999,"[37.4762916883546, 37.47878239999999]","[126.5075048, 126.64749125572246]",145
F31,126.64749125572246,37.4762916883546,C34,126.5075048,37.5137824,"[37.4762916883546, 37.5137824]","[126.5075048, 126.64749125572246]",555
F31,126.64749125572246,37.4762916883546,C35,126.5085048,37.48178239999999,"[37.4762916883546, 37.48178239999999]","[126.5085048, 126.64749125572246]",303
F31,126.64749125572246,37.4762916883546,C36,126.5085048,37.4827824,"[37.4762916883546, 37.4827824]","[126.5085048, 126.64749125572246]",333
F31,126.64749125572246,37.4762916883546,C37,126.5105048,37.5087824,"[37.4762916883546, 37.5087824]","[126.5105048, 126.64749125572246]",519
F31,126.64749125572246,37.4762916883546,C38,126.5125048,37.5097824,"[37.4762916883546, 37.5097824]","[126.5125048, 126.64749125572246]",515
F31,126.64749125572246,37.4762916883546,C39,126.5135048,37.4777824,"[37.4762916883546, 37.4777824]","[126.5135048, 126.64749125572246]",85
F31,126.64749125572246,37.4762916883546,C40,126.5145048,37.5107824,"[37.4762916883546, 37.5107824]","[126.5145048, 126.64749125572246]",520
F31,126.64749125572246,37.4762916883546,C41,126.5145048,37.5127824,"[37.4762916883546, 37.5127824]","[126.5145048, 126.64749125572246]",530
F31,126.64749125572246,37.4762916883546,C42,126.5145048,37.5137824,"[37.4762916883546, 37.5137824]","[126.5145048, 126.64749125572246]",537
F31,126.64749125572246,37.4762916883546,C43,126.5145048,37.5147824,"[37.4762916883546, 37.5147824]","[126.5145048, 126.64749125572246]",539
F31,126.64749125572246,37.4762916883546,C44,126.5165048,37.5107824,"[37.4762916883546, 37.5107824]","[126.5165048, 126.64749125572246]",519
F31,126.64749125572246,37.4762916883546,C45,126.5215048,37.5087824,"[37.4762916883546, 37.5087824]","[126.5215048, 126.64749125572246]",511
F31,126.64749125572246,37.4762916883546,C46,126.5255048,37.5097824,"[37.4762916883546, 37.5097824]","[126.5255048, 126.64749125572246]",511
F31,126.64749125572246,37.4762916883546,C47,126.5295048,37.5077824,"[37.4762916883546, 37.5077824]","[126.5295048, 126.64749125572246]",505
F31,126.64749125572246,37.4762916883546,C48,126.5315048,37.4887824,"[37.4762916883546, 37.4887824]","[126.5315048, 126.64749125572246]",443
F31,126.64749125572246,37.4762916883546,C49,126.5325048,37.5067824,"[37.4762916883546, 37.5067824]","[126.5325048, 126.64749125572246]",494
F31,126.64749125572246,37.4762916883546,C50,126.5325048,37.5087824,"[37.4762916883546, 37.5087824]","[126.5325048, 126.64749125572246]",496
F31,126.64749125572246,37.4762916883546,C51,126.5335048,37.5047824,"[37.4762916883546, 37.5047824]","[126.5335048, 126.64749125572246]",493
F31,126.64749125572246,37.4762916883546,C52,126.5335048,37.5057824,"[37.4762916883546, 37.5057824]","[126.5335048, 126.64749125572246]",493
F31,126.64749125572246,37.4762916883546,C53,126.5345048,37.5047824,"[37.4762916883546, 37.5047824]","[126.5345048, 126.64749125572246]",493
F31,126.64749125572246,37.4762916883546,C54,126.5355048,37.48778239999999,"[37.4762916883546, 37.48778239999999]","[126.5355048, 126.64749125572246]",436
F31,126.64749125572246,37.4762916883546,C55,126.5365048,37.4957824,"[37.4762916883546, 37.4957824]","[126.5365048, 126.64749125572246]",461
F31,126.64749125572246,37.4762916883546,C56,126.5375048,37.49078239999999,"[37.4762916883546, 37.49078239999999]","[126.5375048, 126.64749125572246]",447
F31,126.64749125572246,37.4762916883546,C57,126.5375048,37.4957824,"[37.4762916883546, 37.4957824]","[126.5375048, 126.64749125572246]",460
F31,126.64749125572246,37.4762916883546,C58,126.5385048,37.4957824,"[37.4762916883546, 37.4957824]","[126.5385048, 126.64749125572246]",459
F31,126.64749125572246,37.4762916883546,C59,126.5395048,37.49378239999999,"[37.4762916883546, 37.49378239999999]","[126.5395048, 126.64749125572246]",451
F31,126.64749125572246,37.4762916883546,C60,126.5395048,37.4957824,"[37.4762916883546, 37.4957824]","[126.5395048, 126.64749125572246]",458
F31,126.64749125572246,37.4762916883546,C61,126.5395048,37.5147824,"[37.4762916883546, 37.5147824]","[126.5395048, 126.64749125572246]",487
F31,126.64749125572246,37.4762916883546,C62,126.5415048,37.5097824,"[37.4762916883546, 37.5097824]","[126.5415048, 126.64749125572246]",478
F31,126.64749125572246,37.4762916883546,C63,126.5435048,37.4947824,"[37.4762916883546, 37.4947824]","[126.5435048, 126.64749125572246]",452
F31,126.64749125572246,37.4762916883546,C64,126.5445048,37.4927824,"[37.4762916883546, 37.4927824]","[126.5445048, 126.64749125572246]",449
F31,126.64749125572246,37.4762916883546,C65,126.5445048,37.49378239999999,"[37.4762916883546, 37.49378239999999]","[126.5445048, 126.64749125572246]",451
F31,126.64749125572246,37.4762916883546,C66,126.5465048,37.4957824,"[37.4762916883546, 37.4957824]","[126.5465048, 126.64749125572246]",453
F31,126.64749125572246,37.4762916883546,C67,126.5475048,37.4977824,"[37.4762916883546, 37.4977824]","[126.5475048, 126.64749125572246]",455
F31,126.64749125572246,37.4762916883546,C68,126.5485048,37.4867824,"[37.4762916883546, 37.4867824]","[126.5485048, 126.64749125572246]",430
F31,126.64749125572246,37.4762916883546,C69,126.5485048,37.49078239999999,"[37.4762916883546, 37.49078239999999]","[126.5485048, 126.64749125572246]",447
F31,126.64749125572246,37.4762916883546,C70,126.5485048,37.4947824,"[37.4762916883546, 37.4947824]","[126.5485048, 126.64749125572246]",452
F31,126.64749125572246,37.4762916883546,C71,126.5485048,37.4987824,"[37.4762916883546, 37.4987824]","[126.5485048, 126.64749125572246]",460
F31,126.64749125572246,37.4762916883546,C72,126.5495048,37.4957824,"[37.4762916883546, 37.4957824]","[126.5495048, 126.64749125572246]",453
F31,126.64749125572246,37.4762916883546,C73,126.5495048,37.4967824,"[37.4762916883546, 37.4967824]","[126.5495048, 126.64749125572246]",453
F31,126.64749125572246,37.4762916883546,C74,126.5505048,37.4967824,"[37.4762916883546, 37.4967824]","[126.5505048, 126.64749125572246]",453
F31,126.64749125572246,37.4762916883546,C75,126.5515048,37.48478239999999,"[37.4762916883546, 37.48478239999999]","[126.5515048, 126.64749125572246]",394
F31,126.64749125572246,37.4762916883546,C76,126.5515048,37.4927824,"[37.4762916883546, 37.4927824]","[126.5515048, 126.64749125572246]",448
F31,126.64749125572246,37.4762916883546,C77,126.5535048,37.48478239999999,"[37.4762916883546, 37.48478239999999]","[126.5535048, 126.64749125572246]",394
F31,126.64749125572246,37.4762916883546,C78,126.5545048,37.4867824,"[37.4762916883546, 37.4867824]","[126.5545048, 126.64749125572246]",430
F31,126.64749125572246,37.4762916883546,C79,126.5545048,37.49078239999999,"[37.4762916883546, 37.49078239999999]","[126.5545048, 126.64749125572246]",445
F31,126.64749125572246,37.4762916883546,C80,126.5555048,37.5007824,"[37.4762916883546, 37.5007824]","[126.5555048, 126.64749125572246]",453
F31,126.64749125572246,37.4762916883546,C81,126.5555048,37.5037824,"[37.4762916883546, 37.5037824]","[126.5555048, 126.64749125572246]",453
F31,126.64749125572246,37.4762916883546,C82,126.5565048,37.4857824,"[37.4762916883546, 37.4857824]","[126.5565048, 126.64749125572246]",426
F31,126.64749125572246,37.4762916883546,C83,126.5565048,37.4927824,"[37.4762916883546, 37.4927824]","[126.5565048, 126.64749125572246]",447
F31,126.64749125572246,37.4762916883546,C84,126.5585048,37.49078239999999,"[37.4762916883546, 37.49078239999999]","[126.5585048, 126.64749125572246]",445
F31,126.64749125572246,37.4762916883546,C85,126.5595048,37.48478239999999,"[37.4762916883546, 37.48478239999999]","[126.5595048, 126.64749125572246]",394
F31,126.64749125572246,37.4762916883546,C86,126.5605048,37.4927824,"[37.4762916883546, 37.4927824]","[126.5605048, 126.64749125572246]",443
F31,126.64749125572246,37.4762916883546,C87,126.5635048,37.4917824,"[37.4762916883546, 37.4917824]","[126.5635048, 126.64749125572246]",439
F31,126.64749125572246,37.4762916883546,C88,126.5635048,37.5007824,"[37.4762916883546, 37.5007824]","[126.5635048, 126.64749125572246]",443
F31,126.64749125572246,37.4762916883546,C89,126.5655048,37.4897824,"[37.4762916883546, 37.4897824]","[126.5655048, 126.64749125572246]",434
F31,126.64749125572246,37.4762916883546,C90,126.5675048,37.4927824,"[37.4762916883546, 37.4927824]","[126.5675048, 126.64749125572246]",436
F31,126.64749125572246,37.4762916883546,C91,126.5675048,37.4947824,"[37.4762916883546, 37.4947824]","[126.5675048, 126.64749125572246]",438
F31,126.64749125572246,37.4762916883546,C92,126.5685048,37.5017824,"[37.4762916883546, 37.5017824]","[126.5685048, 126.64749125572246]",437
F31,126.64749125572246,37.4762916883546,C93,126.5705048,37.4947824,"[37.4762916883546, 37.4947824]","[126.5705048, 126.64749125572246]",437
F31,126.64749125572246,37.4762916883546,C94,126.5975048,37.4727824,"[37.4727824, 37.4762916883546]","[126.5975048, 126.64749125572246]",189
F31,126.64749125572246,37.4762916883546,C95,126.5985048,37.4737824,"[37.4737824, 37.4762916883546]","[126.5985048, 126.64749125572246]",142
F31,126.64749125572246,37.4762916883546,C96,126.5985048,37.4757824,"[37.4757824, 37.4762916883546]","[126.5985048, 126.64749125572246]",33
F31,126.64749125572246,37.4762916883546,C97,126.5995048,37.4737824,"[37.4737824, 37.4762916883546]","[126.5995048, 126.64749125572246]",140
F31,126.64749125572246,37.4762916883546,C98,126.5995048,37.4767824,"[37.4762916883546, 37.4767824]","[126.5995048, 126.64749125572246]",26
F31,126.64749125572246,37.4762916883546,C99,126.6015048,37.4767824,"[37.4762916883546, 37.4767824]","[126.6015048, 126.64749125572246]",26
F31,126.64749125572246,37.4762916883546,C100,126.6025048,37.4517824,"[37.4517824, 37.4762916883546]","[126.6025048, 126.64749125572246]",529
F31,126.64749125572246,37.4762916883546,C101,126.6035048,37.4517824,"[37.4517824, 37.4762916883546]","[126.6035048, 126.64749125572246]",528
F31,126.64749125572246,37.4762916883546,C102,126.6065048,37.4517824,"[37.4517824, 37.4762916883546]","[126.6065048, 126.64749125572246]",512
F31,126.64749125572246,37.4762916883546,C103,126.6155048,37.4767824,"[37.4762916883546, 37.4767824]","[126.6155048, 126.64749125572246]",25
F31,126.64749125572246,37.4762916883546,C104,126.6175048,37.4767824,"[37.4762916883546, 37.4767824]","[126.6175048, 126.64749125572246]",25
F31,126.64749125572246,37.4762916883546,C105,126.6175048,37.4777824,"[37.4762916883546, 37.4777824]","[126.6175048, 126.64749125572246]",80
F31,126.64749125572246,37.4762916883546,C106,126.6175048,37.4827824,"[37.4762916883546, 37.4827824]","[126.6175048, 126.64749125572246]",320
F31,126.64749125572246,37.4762916883546,C107,126.6185048,37.4757824,"[37.4757824, 37.4762916883546]","[126.6185048, 126.64749125572246]",30
F31,126.64749125572246,37.4762916883546,C108,126.6185048,37.4767824,"[37.4762916883546, 37.4767824]","[126.6185048, 126.64749125572246]",24
F31,126.64749125572246,37.4762916883546,C109,126.6185048,37.4777824,"[37.4762916883546, 37.4777824]","[126.6185048, 126.64749125572246]",77
F31,126.64749125572246,37.4762916883546,C110,126.6195048,37.4757824,"[37.4757824, 37.4762916883546]","[126.6195048, 126.64749125572246]",29
F31,126.64749125572246,37.4762916883546,C111,126.6195048,37.4767824,"[37.4762916883546, 37.4767824]","[126.6195048, 126.64749125572246]",24
F31,126.64749125572246,37.4762916883546,C112,126.6195048,37.4777824,"[37.4762916883546, 37.4777824]","[126.6195048, 126.64749125572246]",74
F31,126.64749125572246,37.4762916883546,C113,126.6195048,37.47878239999999,"[37.4762916883546, 37.47878239999999]","[126.6195048, 126.64749125572246]",123
F31,126.64749125572246,37.4762916883546,C114,126.6195048,37.4797824,"[37.4762916883546, 37.4797824]","[126.6195048, 126.64749125572246]",173
F31,126.64749125572246,37.4762916883546,C115,126.6195048,37.4827824,"[37.4762916883546, 37.4827824]","[126.6195048, 126.64749125572246]",301
F31,126.64749125572246,37.4762916883546,C116,126.6205048,37.4487824,"[37.4487824, 37.4762916883546]","[126.6205048, 126.64749125572246]",498
F31,126.64749125572246,37.4762916883546,C117,126.6205048,37.4737824,"[37.4737824, 37.4762916883546]","[126.6205048, 126.64749125572246]",123
F31,126.64749125572246,37.4762916883546,C118,126.6205048,37.4767824,"[37.4762916883546, 37.4767824]","[126.6205048, 126.64749125572246]",21
F31,126.64749125572246,37.4762916883546,C119,126.6205048,37.4777824,"[37.4762916883546, 37.4777824]","[126.6205048, 126.64749125572246]",69
F31,126.64749125572246,37.4762916883546,C120,126.6205048,37.47878239999999,"[37.4762916883546, 37.47878239999999]","[126.6205048, 126.64749125572246]",117
F31,126.64749125572246,37.4762916883546,C121,126.6205048,37.4807824,"[37.4762916883546, 37.4807824]","[126.6205048, 126.64749125572246]",225
F31,126.64749125572246,37.4762916883546,C122,126.6205048,37.48178239999999,"[37.4762916883546, 37.48178239999999]","[126.6205048, 126.64749125572246]",265
F31,126.64749125572246,37.4762916883546,C123,126.6205048,37.4827824,"[37.4762916883546, 37.4827824]","[126.6205048, 126.64749125572246]",289
F31,126.64749125572246,37.4762916883546,C124,126.6215048,37.4767824,"[37.4762916883546, 37.4767824]","[126.6215048, 126.64749125572246]",21
F31,126.64749125572246,37.4762916883546,C125,126.6215048,37.4777824,"[37.4762916883546, 37.4777824]","[126.6215048, 126.64749125572246]",66
F31,126.64749125572246,37.4762916883546,C126,126.6215048,37.47878239999999,"[37.4762916883546, 37.47878239999999]","[126.6215048, 126.64749125572246]",112
F31,126.64749125572246,37.4762916883546,C127,126.6215048,37.4807824,"[37.4762916883546, 37.4807824]","[126.6215048, 126.64749125572246]",219
F31,126.64749125572246,37.4762916883546,C128,126.6215048,37.4857824,"[37.4762916883546, 37.4857824]","[126.6215048, 126.64749125572246]",359
F31,126.64749125572246,37.4762916883546,C129,126.6225048,37.4727824,"[37.4727824, 37.4762916883546]","[126.6225048, 126.64749125572246]",156
F31,126.64749125572246,37.4762916883546,C130,126.6225048,37.4797824,"[37.4762916883546, 37.4797824]","[126.6225048, 126.64749125572246]",157
F31,126.64749125572246,37.4762916883546,C131,126.6225048,37.4807824,"[37.4762916883546, 37.4807824]","[126.6225048, 126.64749125572246]",214
F31,126.64749125572246,37.4762916883546,C132,126.6225048,37.48178239999999,"[37.4762916883546, 37.48178239999999]","[126.6225048, 126.64749125572246]",250
F31,126.64749125572246,37.4762916883546,C133,126.6225048,37.4857824,"[37.4762916883546, 37.4857824]","[126.6225048, 126.64749125572246]",350
F31,126.64749125572246,37.4762916883546,C134,126.6225048,37.4867824,"[37.4762916883546, 37.4867824]","[126.6225048, 126.64749125572246]",352
F31,126.64749125572246,37.4762916883546,C135,126.6235048,37.4797824,"[37.4762916883546, 37.4797824]","[126.6235048, 126.64749125572246]",152
F31,126.64749125572246,37.4762916883546,C136,126.6235048,37.4807824,"[37.4762916883546, 37.4807824]","[126.6235048, 126.64749125572246]",208
F31,126.64749125572246,37.4762916883546,C137,126.6235048,37.48178239999999,"[37.4762916883546, 37.48178239999999]","[126.6235048, 126.64749125572246]",242
F31,126.64749125572246,37.4762916883546,C138,126.6245048,37.4467824,"[37.4467824, 37.4762916883546]","[126.6245048, 126.64749125572246]",474
