1번째 칼럼,2번째 칼럼,3번째 칼럼,4번째 칼럼,5번째 칼럼,6번째 칼럼,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호,행정동코드,행정동명,법정동코드,법정동명
5565,중구,영종역,인천광역시 중구 백운로414번길 77-2 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 백운로414번길 77-2 버스정류장,126.5242539,37.5121014,인근좌표,28110,새주소,인천광역시 중구 백운로414번길  77-2,인천광역시 중구,NULL,,,,
5566,중구,금산경로당,인천광역시 중구 백운로228번길 77 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 백운로228번길 77 버스정류장,126.5263441,37.5099201,정좌표,2.81101E+18,새주소,인천광역시 중구 백운로228번길 77,인천광역시 중구 운북동 127-9,22357,2811062000,영종동,2811014800,운북동
5567,중구,금산경로당,인천광역시 중구 백운로228번길 78 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 백운로228번길 78 버스정류장,126.5269962,37.5101174,정좌표,2.81101E+18,새주소,인천광역시 중구 백운로228번길 78,인천광역시 중구 운북동 100,22357,2811062000,영종동,2811014800,운북동
5568,중구,잔다리삼거리,인천광역시 중구 백운로185번길 4 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 백운로185번길 4 버스정류장,126.5367924,37.5042565,정좌표,2.81101E+18,새주소,인천광역시 중구 백운로185번길 4,인천광역시 중구 운남동 603-7,22357,2811062000,영종동,2811014600,운남동
5569,중구,월미도문화관,인천광역시 중구 월미로 197 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 월미로 197 버스정류장,126.6012595,37.4774665,인근좌표,28110,새주소,인천광역시 중구 월미로  197,인천광역시 중구,NULL,,,,
5570,중구,GS칼텍스,인천광역시 중구 월미로 188 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 월미로 188 버스정류장,126.6017087,37.4782377,정좌표,2.81101E+18,새주소,인천광역시 중구 월미로 188,인천광역시 중구 북성동1가 98-1,22300,2811061500,개항동,2811013800,북성동1가
5571,중구,인천공항13B(3층),인천광역시 중구 공항로 294-1 버스정류장,사물주소 확정,2020-05-26,인천광역시 중구 공항로 294-1 버스정류장,126.4464578,37.4613776,도로중심좌표,28110,새주소,인천광역시 중구 공항로  294-1,인천광역시 중구,NULL,,,,
5572,중구,인천옹진농협본점,인천광역시 중구 인중로 41 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 인중로 41 버스정류장,126.6387145,37.463794,인근좌표,28110,새주소,인천광역시 중구 인중로  41,인천광역시 중구,NULL,,,,
5573,중구,해송노인요양병원,인천광역시 중구 백운로 481 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 백운로 481 버스정류장,126.5118539,37.5139821,인근좌표,28110,새주소,인천광역시 중구 백운로  481,인천광역시 중구,NULL,,,,
5574,중구,해송노인요양병원,인천광역시 중구 백운로 482 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 백운로 482 버스정류장,126.5104724,37.5157667,인근좌표,28110,새주소,인천광역시 중구 백운로  482,인천광역시 중구,NULL,,,,
5575,중구,예드림빌라입구,인천광역시 중구 젓개로 102 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 젓개로 102 버스정류장,126.512472,37.5084848,인근좌표,28110,새주소,인천광역시 중구 젓개로  102,인천광역시 중구,NULL,,,,
5576,중구,예드림빌라입구,인천광역시 중구 젓개로 101 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 젓개로 101 버스정류장,126.512472,37.5084848,인근좌표,28110,새주소,인천광역시 중구 젓개로  101,인천광역시 중구,NULL,,,,
5577,중구,영종교회,인천광역시 중구 운중로 75 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 운중로 75 버스정류장,126.541714,37.4936945,인근좌표,28110,새주소,인천광역시 중구 운중로  75,인천광역시 중구,NULL,,,,
5578,중구,금홍염전,인천광역시 중구 영종대로 476 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 영종대로 476 버스정류장,126.508513,37.4891804,도로중심좌표,28110,새주소,인천광역시 중구 영종대로  476,인천광역시 중구,NULL,,,,
5579,중구,금홍염전,인천광역시 중구 영종대로 475 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 영종대로 475 버스정류장,126.508513,37.4891804,도로중심좌표,28110,새주소,인천광역시 중구 영종대로  475,인천광역시 중구,NULL,,,,
5580,중구,SK주유소앞,인천광역시 중구 축항대로296번길 182 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 축항대로296번길 182 버스정류장,126.6222376,37.4340135,인근좌표,28110,새주소,인천광역시 중구 축항대로296번길  182,인천광역시 중구,NULL,,,,
5581,중구,한양수자인(옆문),인천광역시 중구 하늘달빛로 142 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 하늘달빛로 142 버스정류장,126.5516658,37.4877982,인근좌표,28110,새주소,인천광역시 중구 하늘달빛로  142,인천광역시 중구,NULL,,,,
5582,중구,인천공항3층출국장,인천광역시 중구 공항로 264 버스정류장,사물주소 확정,2020-05-26,인천광역시 중구 공항로 264 버스정류장,126.4523477,37.4476154,인근좌표,28110,새주소,인천광역시 중구 공항로  264,인천광역시 중구,NULL,,,,
5583,중구,인천공항1층입국장,인천광역시 중구 공항로 274-1 버스정류장,사물주소 확정,2020-05-26,인천광역시 중구 공항로 274-1 버스정류장,126.4523477,37.4476154,인근좌표,28110,새주소,인천광역시 중구 공항로  274-1,인천광역시 중구,NULL,,,,
5584,중구,큰무리선착장,인천광역시 중구 대무의로 25 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 대무의로 25 버스정류장,126.4138619,37.4088215,인근좌표,28110,새주소,인천광역시 중구 대무의로  25,인천광역시 중구,NULL,,,,
5585,중구,용유출장무의지소,인천광역시 중구 대무의로 277 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 대무의로 277 버스정류장,126.4266507,37.3919453,정좌표,2.81102E+18,새주소,인천광역시 중구 대무의로 277,인천광역시 중구 무의동 258-1,22387,2811063000,용유동,2811015200,무의동
5586,중구,해뜨는집앞,인천광역시 중구 늘목로 22 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 늘목로 22 버스정류장,126.3963279,37.4529592,정좌표,2.81101E+18,새주소,인천광역시 중구 늘목로 22,인천광역시 중구 을왕동 120-2,22384,2811063000,용유동,2811014900,을왕동
5587,중구,을왕교회옆삼거리,인천광역시 중구 공항서로 588 버스정류장,사물주소 확정,2021-10-13,인천광역시 중구 공항서로 588 버스정류장,126.3952792,37.4560264,인근좌표,28110,새주소,인천광역시 중구 공항서로  588,인천광역시 중구,NULL,,,,
5588,중구,늘목마을입구,인천광역시 중구 공항서로 637 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 공항서로 637 버스정류장,126.3925209,37.453412,인근좌표,28110,새주소,인천광역시 중구 공항서로  637,인천광역시 중구,NULL,,,,
5589,중구,운남교차로,인천광역시 중구 운남로 262 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 운남로 262 버스정류장,126.5373269,37.5000464,인근좌표,28110,새주소,인천광역시 중구 운남로  262,인천광역시 중구,NULL,,,,
5590,중구,잔다리삼거리,인천광역시 중구 백운로185번길 3 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 백운로185번길 3 버스정류장,126.5367924,37.5042565,인근좌표,28110,새주소,인천광역시 중구 백운로185번길  3,인천광역시 중구,NULL,,,,
5591,중구,홍익자원,인천광역시 중구 서해대로180번길 30 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 서해대로180번길 30 버스정류장,126.6245631,37.4427715,정좌표,2.81101E+18,새주소,인천광역시 중구 서해대로180번길 30,인천광역시 중구 신흥동3가 41-6,22341,2811054000,신흥동,2811012800,신흥동3가
5592,중구,홍익자원,인천광역시 중구 서해대로180번길 17 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 서해대로180번길 17 버스정류장,126.6241931,37.4438484,인근좌표,28110,새주소,인천광역시 중구 서해대로180번길  17,인천광역시 중구,NULL,,,,
5593,중구,우미린2단지정문,인천광역시 중구 하늘달빛로 113 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 하늘달빛로 113 버스정류장,126.5545355,37.4867431,정좌표,2.81101E+18,새주소,인천광역시 중구 하늘달빛로 113,인천광역시 중구 중산동 1871-3,22406,2811062200,영종1동,2811014500,중산동
5594,중구,우미린2단지정문,인천광역시 중구 하늘달빛로 114 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 하늘달빛로 114 버스정류장,126.5566397,37.4884538,인근좌표,28110,새주소,인천광역시 중구 하늘달빛로  114,인천광역시 중구,NULL,,,,
5595,중구,한양수자인(옆문),인천광역시 중구 하늘달빛로 141 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 하늘달빛로 141 버스정류장,126.5516658,37.4877982,인근좌표,28110,새주소,인천광역시 중구 하늘달빛로  141,인천광역시 중구,NULL,,,,
5596,중구,금호어울림1차,인천광역시 중구 영종대로 352 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 영종대로 352 버스정류장,126.508513,37.4891804,도로중심좌표,28110,새주소,인천광역시 중구 영종대로  352,인천광역시 중구,NULL,,,,
5597,중구,금호어울림1차,인천광역시 중구 영종대로 351 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 영종대로 351 버스정류장,126.508513,37.4891804,도로중심좌표,28110,새주소,인천광역시 중구 영종대로  351,인천광역시 중구,NULL,,,,
5598,중구,통합운영센터,인천광역시 중구 공항동로465번길 64 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 공항동로465번길 64 버스정류장,126.452239,37.483591,인근좌표,28110,새주소,인천광역시 중구 공항동로465번길  64,인천광역시 중구,NULL,,,,
5599,중구,갑문,인천광역시 중구 월미로 366 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 월미로 366 버스정류장,126.6062164,37.4778044,도로중심좌표,28110,새주소,인천광역시 중구 월미로  366,인천광역시 중구,NULL,,,,
5600,중구,해사고등학교,인천광역시 중구 월미로 336 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 월미로 336 버스정류장,126.5985041,37.4706402,인근좌표,28110,새주소,인천광역시 중구 월미로  336,인천광역시 중구,NULL,,,,
5601,중구,월미테마파크,인천광역시 중구 월미로 292 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 월미로 292 버스정류장,126.5968088,37.4724311,인근좌표,28110,새주소,인천광역시 중구 월미로  292,인천광역시 중구,NULL,,,,
5602,중구,신흥교통,인천광역시 중구 축항대로290번길 122 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 축항대로290번길 122 버스정류장,126.621222,37.4388672,인근좌표,28110,새주소,인천광역시 중구 축항대로290번길  122,인천광역시 중구,NULL,,,,
5603,중구,하늘초등학교후문,인천광역시 중구 두미포로 22 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 두미포로 22 버스정류장,126.5682424,37.496668,도로중심좌표,28110,새주소,인천광역시 중구 두미포로  22,인천광역시 중구,NULL,,,,
5604,중구,하늘초등학교후문,인천광역시 중구 두미포로 23 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 두미포로 23 버스정류장,126.5682424,37.496668,도로중심좌표,28110,새주소,인천광역시 중구 두미포로  23,인천광역시 중구,NULL,,,,
5605,중구,구정슈퍼앞,인천광역시 중구 백운로228번길 219 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 백운로228번길 219 버스정류장,126.5373568,37.5159045,인근좌표,28110,새주소,인천광역시 중구 백운로228번길  219,인천광역시 중구,NULL,,,,
5606,중구,영종고등학교,인천광역시 중구 영종대로278번길 19 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 영종대로278번길 19 버스정류장,126.501362,37.4854588,인근좌표,28110,새주소,인천광역시 중구 영종대로278번길  19,인천광역시 중구,NULL,,,,
5607,중구,LH1단지,인천광역시 중구 영종대로278번길 51 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 영종대로278번길 51 버스정류장,126.501362,37.4854588,인근좌표,28110,새주소,인천광역시 중구 영종대로278번길  51,인천광역시 중구,NULL,,,,
5608,중구,LH1단지,인천광역시 중구 영종대로278번길 52 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 영종대로278번길 52 버스정류장,126.501362,37.4854588,인근좌표,28110,새주소,인천광역시 중구 영종대로278번길  52,인천광역시 중구,NULL,,,,
5609,중구,영종고등학교,인천광역시 중구 영종대로278번길 20 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 영종대로278번길 20 버스정류장,126.501362,37.4854588,인근좌표,28110,새주소,인천광역시 중구 영종대로278번길  20,인천광역시 중구,NULL,,,,
5610,중구,왕산골,인천광역시 중구 용유서로 448 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 용유서로 448 버스정류장,126.372039,37.4577267,인근좌표,28110,새주소,인천광역시 중구 용유서로  448,인천광역시 중구,NULL,,,,
5611,중구,왕산골,인천광역시 중구 용유서로 447 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 용유서로 447 버스정류장,126.372039,37.4577267,인근좌표,28110,새주소,인천광역시 중구 용유서로  447,인천광역시 중구,NULL,,,,
5612,중구,동보노빌리티,인천광역시 중구 하늘달빛로 58 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 하늘달빛로 58 버스정류장,126.5590007,37.486212,인근좌표,28110,새주소,인천광역시 중구 하늘달빛로  58,인천광역시 중구,NULL,,,,
5613,중구,동보노빌리티,인천광역시 중구 하늘달빛로 57 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 하늘달빛로 57 버스정류장,126.5590007,37.486212,인근좌표,28110,새주소,인천광역시 중구 하늘달빛로  57,인천광역시 중구,NULL,,,,
5614,중구,인하대병원,인천광역시 중구 인항로 25 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 인항로 25 버스정류장,126.6338547,37.4587823,인근좌표,28110,새주소,인천광역시 중구 인항로  25,인천광역시 중구,NULL,,,,
5615,중구,선녀바위해수욕장,인천광역시 중구 용유서로 260 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 용유서로 260 버스정류장,126.3800234,37.4444026,인근좌표,28110,새주소,인천광역시 중구 용유서로  260,인천광역시 중구,NULL,,,,
5616,중구,선녀바위해수욕장,인천광역시 중구 용유서로 259 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 용유서로 259 버스정류장,126.3800234,37.4444026,인근좌표,28110,새주소,인천광역시 중구 용유서로  259,인천광역시 중구,NULL,,,,
5617,중구,영종LH2단지,인천광역시 중구 영종대로 246 버스정류장,사물주소 확정,2021-08-11,인천광역시 중구 영종대로 246 버스정류장,126.508513,37.4891804,도로중심좌표,28110,새주소,인천광역시 중구 영종대로  246,인천광역시 중구,NULL,,,,
5618,중구,교육연수원,인천광역시 중구 영종대로 239 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 영종대로 239 버스정류장,126.508513,37.4891804,도로중심좌표,28110,새주소,인천광역시 중구 영종대로  239,인천광역시 중구,NULL,,,,
5619,중구,항운아파트,인천광역시 중구 서해대로 222 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 서해대로 222 버스정류장,126.6238543,37.4475387,정좌표,2.81101E+18,새주소,인천광역시 중구 서해대로 222,인천광역시 중구 신흥동3가 52,22339,2811054000,신흥동,2811012800,신흥동3가
5620,중구,입구지,인천광역시 중구 선녀바위로 194 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 선녀바위로 194 버스정류장,126.3909048,37.4439115,인근좌표,28110,새주소,인천광역시 중구 선녀바위로  194,인천광역시 중구,NULL,,,,
5621,중구,입구지,인천광역시 중구 선녀바위로 193 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 선녀바위로 193 버스정류장,126.3902975,37.4437771,정좌표,2.81101E+18,새주소,인천광역시 중구 선녀바위로 193,인천광역시 중구 을왕동 206-21,22384,2811063000,용유동,2811014900,을왕동
5622,중구,장촌마을,인천광역시 중구 백운로 452 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 백운로 452 버스정류장,126.5137883,37.5134028,정좌표,2.81101E+18,새주소,인천광역시 중구 백운로 452,인천광역시 중구 운북동 733-3,22356,2811062000,영종동,2811014800,운북동
5623,중구,장촌마을,인천광역시 중구 백운로 451 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 백운로 451 버스정류장,126.513671,37.5130409,정좌표,2.81101E+18,새주소,인천광역시 중구 백운로 451,인천광역시 중구 운북동 734-1,22356,2811062000,영종동,2811014800,운북동
5624,중구,고염나무골,인천광역시 중구 백운로 527 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 백운로 527 버스정류장,126.50641,37.5152829,인근좌표,28110,새주소,인천광역시 중구 백운로  527,인천광역시 중구,NULL,,,,
5625,중구,고염나무골,인천광역시 중구 백운로 528 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 백운로 528 버스정류장,126.50641,37.5152829,인근좌표,28110,새주소,인천광역시 중구 백운로  528,인천광역시 중구,NULL,,,,
5626,중구,중구문화회관,인천광역시 중구 축항대로296번길 87 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 축항대로296번길 87 버스정류장,126.6295573,37.4409464,인근좌표,28110,새주소,인천광역시 중구 축항대로296번길  87,인천광역시 중구,NULL,,,,
5627,중구,중구문화회관,인천광역시 중구 축항대로296번길 82 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 축항대로296번길 82 버스정류장,126.6295573,37.4409464,인근좌표,28110,새주소,인천광역시 중구 축항대로296번길  82,인천광역시 중구,NULL,,,,
5628,중구,영종중학교,인천광역시 중구 숲쟁이로 136 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 숲쟁이로 136 버스정류장,126.5227645,37.4843679,인근좌표,28110,새주소,인천광역시 중구 숲쟁이로  136,인천광역시 중구,NULL,,,,
5629,중구,영종중학교,인천광역시 중구 숲쟁이로 135 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 숲쟁이로 135 버스정류장,126.5227645,37.4843679,인근좌표,28110,새주소,인천광역시 중구 숲쟁이로  135,인천광역시 중구,NULL,,,,
5630,중구,우미린1단지후문,인천광역시 중구 은하수로 346 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 은하수로 346 버스정류장,126.5551891,37.4915535,도로중심좌표,28110,새주소,인천광역시 중구 은하수로  346,인천광역시 중구,NULL,,,,
5631,중구,우미린1단지후문,인천광역시 중구 은하수로 345 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 은하수로 345 버스정류장,126.5551891,37.4915535,도로중심좌표,28110,새주소,인천광역시 중구 은하수로  345,인천광역시 중구,NULL,,,,
5632,중구,한라비발디,인천광역시 중구 하늘별빛로 79 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 하늘별빛로 79 버스정류장,126.5623498,37.4914066,도로중심좌표,28110,새주소,인천광역시 중구 하늘별빛로  79,인천광역시 중구,NULL,,,,
5633,중구,한라비발디,인천광역시 중구 하늘별빛로 88 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 하늘별빛로 88 버스정류장,126.5623498,37.4914066,도로중심좌표,28110,새주소,인천광역시 중구 하늘별빛로  88,인천광역시 중구,NULL,,,,
5634,중구,힐스테이트,인천광역시 중구 하늘별빛로 61 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 하늘별빛로 61 버스정류장,126.5623498,37.4914066,도로중심좌표,28110,새주소,인천광역시 중구 하늘별빛로  61,인천광역시 중구,NULL,,,,
5635,중구,힐스테이트,인천광역시 중구 하늘별빛로 62 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 하늘별빛로 62 버스정류장,126.5623498,37.4914066,도로중심좌표,28110,새주소,인천광역시 중구 하늘별빛로  62,인천광역시 중구,NULL,,,,
5636,중구,신명스카이뷰,인천광역시 중구 하늘달빛로 75 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 하늘달빛로 75 버스정류장,126.5590007,37.486212,인근좌표,28110,새주소,인천광역시 중구 하늘달빛로  75,인천광역시 중구,NULL,,,,
5637,중구,신명스카이뷰정문,인천광역시 중구 하늘달빛로 81 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 하늘달빛로 81 버스정류장,126.5581535,37.4867603,인근좌표,28110,새주소,인천광역시 중구 하늘달빛로  81,인천광역시 중구,NULL,,,,
5638,중구,우미린2단지후문,인천광역시 중구 하늘중앙로 252 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 하늘중앙로 252 버스정류장,126.5566513,37.4878502,인근좌표,28110,새주소,인천광역시 중구 하늘중앙로  252,인천광역시 중구,NULL,,,,
5639,중구,신명스카이뷰,인천광역시 중구 하늘중앙로 259 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 하늘중앙로 259 버스정류장,126.5534626,37.4843333,인근좌표,28110,새주소,인천광역시 중구 하늘중앙로  259,인천광역시 중구,NULL,,,,
5640,중구,LH7단지,인천광역시 중구 은하수로 457 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 은하수로 457 버스정류장,126.5551891,37.4915535,도로중심좌표,28110,새주소,인천광역시 중구 은하수로  457,인천광역시 중구,NULL,,,,
5641,중구,LH7단지,인천광역시 중구 은하수로 460 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 은하수로 460 버스정류장,126.5551891,37.4915535,도로중심좌표,28110,새주소,인천광역시 중구 은하수로  460,인천광역시 중구,NULL,,,,
5642,중구,한양수자인,인천광역시 중구 은하수로 375 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 은하수로 375 버스정류장,126.5551891,37.4915535,도로중심좌표,28110,새주소,인천광역시 중구 은하수로  375,인천광역시 중구,NULL,,,,
5643,중구,한양수자인,인천광역시 중구 은하수로 376 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 은하수로 376 버스정류장,126.5551891,37.4915535,도로중심좌표,28110,새주소,인천광역시 중구 은하수로  376,인천광역시 중구,NULL,,,,
5644,중구,허브주유소,인천광역시 중구 자연대로 376 버스정류장,사물주소 확정,2020-05-26,인천광역시 중구 자연대로 376 버스정류장,126.5275509,37.5123949,도로중심좌표,28110,새주소,인천광역시 중구 자연대로  376,인천광역시 중구,NULL,,,,
5645,중구,허브주유소,인천광역시 중구 자연대로 363 버스정류장,사물주소 확정,2020-05-26,인천광역시 중구 자연대로 363 버스정류장,126.5275509,37.5123949,도로중심좌표,28110,새주소,인천광역시 중구 자연대로  363,인천광역시 중구,NULL,,,,
5646,중구,원성골,인천광역시 중구 자연대로 322 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 자연대로 322 버스정류장,126.5275509,37.5123949,도로중심좌표,28110,새주소,인천광역시 중구 자연대로  322,인천광역시 중구,NULL,,,,
5647,중구,운남교차로,인천광역시 중구 자연대로 258 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 자연대로 258 버스정류장,126.5409065,37.4991627,인근좌표,28110,새주소,인천광역시 중구 자연대로  258,인천광역시 중구,NULL,,,,
5648,중구,중촌교차로,인천광역시 중구 자연대로 196 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 자연대로 196 버스정류장,126.5275509,37.5123949,도로중심좌표,28110,새주소,인천광역시 중구 자연대로  196,인천광역시 중구,NULL,,,,
5649,중구,중촌교차로,인천광역시 중구 자연대로 195 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 자연대로 195 버스정류장,126.5275509,37.5123949,도로중심좌표,28110,새주소,인천광역시 중구 자연대로  195,인천광역시 중구,NULL,,,,
5650,중구,운남교차로,인천광역시 중구 자연대로 257 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 자연대로 257 버스정류장,126.5409065,37.4991627,인근좌표,28110,새주소,인천광역시 중구 자연대로  257,인천광역시 중구,NULL,,,,
5651,중구,원성골,인천광역시 중구 자연대로 321 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 자연대로 321 버스정류장,126.5275509,37.5123949,도로중심좌표,28110,새주소,인천광역시 중구 자연대로  321,인천광역시 중구,NULL,,,,
5652,중구,덕교동입구,인천광역시 중구 용유로 18 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 용유로 18 버스정류장,126.4012835,37.4479267,인근좌표,28110,새주소,인천광역시 중구 용유로  18,인천광역시 중구,NULL,,,,
5653,중구,보건환경연구원,인천광역시 중구 참외전로 188 버스정류장,사물주소 확정,2021-10-13,인천광역시 중구 참외전로 188 버스정류장,126.6364395,37.4714265,정좌표,2.81101E+18,새주소,인천광역시 중구 참외전로 188,인천광역시 중구 율목동 1-30,22319,2811057000,율목동,2811013100,율목동
5654,중구,국립인천공항검역소,인천광역시 중구 영종해안남로321번길 126 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 영종해안남로321번길 126 버스정류장,126.4492672,37.4397273,인근좌표,28110,새주소,인천광역시 중구 영종해안남로321번길  126,인천광역시 중구,NULL,,,,
5655,중구,국립인천공항검역소,인천광역시 중구 영종해안남로321번길 125 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 영종해안남로321번길 125 버스정류장,126.4492672,37.4397273,인근좌표,28110,새주소,인천광역시 중구 영종해안남로321번길  125,인천광역시 중구,NULL,,,,
5656,중구,스타파이브입구,인천광역시 중구 공항서로 166 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 공항서로 166 버스정류장,126.4309025,37.4425573,인근좌표,28110,새주소,인천광역시 중구 공항서로  166,인천광역시 중구,NULL,,,,
5657,중구,스타파이브입구,인천광역시 중구 공항서로 165 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 공항서로 165 버스정류장,126.4309025,37.4425573,인근좌표,28110,새주소,인천광역시 중구 공항서로  165,인천광역시 중구,NULL,,,,
5658,중구,남성네고개,인천광역시 중구 용유로 139 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 용유로 139 버스정류장,126.4234833,37.4358542,인근좌표,28110,새주소,인천광역시 중구 용유로  139,인천광역시 중구,NULL,,,,
5659,중구,남성네고개,인천광역시 중구 용유로 142 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 용유로 142 버스정류장,126.4234833,37.4358542,인근좌표,28110,새주소,인천광역시 중구 용유로  142,인천광역시 중구,NULL,,,,
5660,중구,마시란,인천광역시 중구 용유로 205 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 용유로 205 버스정류장,126.418414,37.4399581,인근좌표,28110,새주소,인천광역시 중구 용유로  205,인천광역시 중구,NULL,,,,
5661,중구,마시란,인천광역시 중구 용유로 206 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 용유로 206 버스정류장,126.418414,37.4399581,인근좌표,28110,새주소,인천광역시 중구 용유로  206,인천광역시 중구,NULL,,,,
5662,중구,비재고개,인천광역시 중구 용유서로 216 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 용유서로 216 버스정류장,126.3848418,37.4452434,인근좌표,28110,새주소,인천광역시 중구 용유서로  216,인천광역시 중구,NULL,,,,
5663,중구,비재고개,인천광역시 중구 용유서로 215 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 용유서로 215 버스정류장,126.3848418,37.4452434,인근좌표,28110,새주소,인천광역시 중구 용유서로  215,인천광역시 중구,NULL,,,,
5664,중구,서릿목,인천광역시 중구 남북로 11 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 남북로 11 버스정류장,126.4054271,37.4427839,인근좌표,28110,새주소,인천광역시 중구 남북로  11,인천광역시 중구,NULL,,,,
5665,중구,서릿목,인천광역시 중구 남북로 12 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 남북로 12 버스정류장,126.4054271,37.4427839,인근좌표,28110,새주소,인천광역시 중구 남북로  12,인천광역시 중구,NULL,,,,
