학교 id,공급_X,공급_Y,수요지 id,수요_X,수요_Y,위도_범위,경도_범위,버스정류장_개수
F22,126.6222927,37.483259,C247,126.6375048,37.4647824,"[37.4647824, 37.483259]","[126.6222927, 126.6375048]",80
F22,126.6222927,37.483259,C248,126.6375048,37.4667824,"[37.4667824, 37.483259]","[126.6222927, 126.6375048]",71
F22,126.6222927,37.483259,C249,126.6375048,37.4677824,"[37.4677824, 37.483259]","[126.6222927, 126.6375048]",66
F22,126.6222927,37.483259,C250,126.6375048,37.4757824,"[37.4757824, 37.483259]","[126.6222927, 126.6375048]",32
F22,126.6222927,37.483259,C251,126.6375048,37.47878239999999,"[37.47878239999999, 37.483259]","[126.6222927, 126.6375048]",21
F22,126.6222927,37.483259,C252,126.6375048,37.4807824,"[37.4807824, 37.483259]","[126.6222927, 126.6375048]",6
F22,126.6222927,37.483259,C253,126.6385048,37.4647824,"[37.4647824, 37.483259]","[126.6222927, 126.6385048]",86
F22,126.6222927,37.483259,C254,126.6385048,37.4657824,"[37.4657824, 37.483259]","[126.6222927, 126.6385048]",80
F22,126.6222927,37.483259,C255,126.6385048,37.4667824,"[37.4667824, 37.483259]","[126.6222927, 126.6385048]",77
F22,126.6222927,37.483259,C256,126.6385048,37.4677824,"[37.4677824, 37.483259]","[126.6222927, 126.6385048]",72
F22,126.6222927,37.483259,C257,126.6385048,37.4687824,"[37.4687824, 37.483259]","[126.6222927, 126.6385048]",69
F22,126.6222927,37.483259,C258,126.6385048,37.4717824,"[37.4717824, 37.483259]","[126.6222927, 126.6385048]",51
F22,126.6222927,37.483259,C259,126.6395048,37.4667824,"[37.4667824, 37.483259]","[126.6222927, 126.6395048]",79
F22,126.6222927,37.483259,C260,126.6395048,37.4677824,"[37.4677824, 37.483259]","[126.6222927, 126.6395048]",74
F22,126.6222927,37.483259,C261,126.6395048,37.4687824,"[37.4687824, 37.483259]","[126.6222927, 126.6395048]",71
F22,126.6222927,37.483259,C262,126.6395048,37.4747824,"[37.4747824, 37.483259]","[126.6222927, 126.6395048]",37
F22,126.6222927,37.483259,C263,126.6405048,37.4647824,"[37.4647824, 37.483259]","[126.6222927, 126.6405048]",90
F22,126.6222927,37.483259,C264,126.6405048,37.4677824,"[37.4677824, 37.483259]","[126.6222927, 126.6405048]",76
F22,126.6222927,37.483259,C265,126.6405048,37.4687824,"[37.4687824, 37.483259]","[126.6222927, 126.6405048]",73
F22,126.6222927,37.483259,C266,126.6405048,37.4727824,"[37.4727824, 37.483259]","[126.6222927, 126.6405048]",50
F22,126.6222927,37.483259,C267,126.6405048,37.4807824,"[37.4807824, 37.483259]","[126.6222927, 126.6405048]",8
F22,126.6222927,37.483259,C268,126.6415048,37.4677824,"[37.4677824, 37.483259]","[126.6222927, 126.6415048]",78
F22,126.6222927,37.483259,C269,126.6415048,37.4687824,"[37.4687824, 37.483259]","[126.6222927, 126.6415048]",75
F22,126.6222927,37.483259,C270,126.6415048,37.4697824,"[37.4697824, 37.483259]","[126.6222927, 126.6415048]",65
F22,126.6222927,37.483259,C271,126.6415048,37.4707824,"[37.4707824, 37.483259]","[126.6222927, 126.6415048]",61
F22,126.6222927,37.483259,C272,126.6415048,37.4717824,"[37.4717824, 37.483259]","[126.6222927, 126.6415048]",53
F22,126.6222927,37.483259,C273,126.6415048,37.4727824,"[37.4727824, 37.483259]","[126.6222927, 126.6415048]",50
F22,126.6222927,37.483259,C274,126.6415048,37.4737824,"[37.4737824, 37.483259]","[126.6222927, 126.6415048]",43
F22,126.6222927,37.483259,C275,126.6415048,37.4767824,"[37.4767824, 37.483259]","[126.6222927, 126.6415048]",30
F22,126.6222927,37.483259,C276,126.6415048,37.48178239999999,"[37.48178239999999, 37.483259]","[126.6222927, 126.6415048]",4
F22,126.6222927,37.483259,C277,126.6425048,37.4707824,"[37.4707824, 37.483259]","[126.6222927, 126.6425048]",63
F22,126.6222927,37.483259,C278,126.6425048,37.4717824,"[37.4717824, 37.483259]","[126.6222927, 126.6425048]",55
F22,126.6222927,37.483259,C279,126.6425048,37.4747824,"[37.4747824, 37.483259]","[126.6222927, 126.6425048]",40
F22,126.6222927,37.483259,C280,126.6425048,37.4767824,"[37.4767824, 37.483259]","[126.6222927, 126.6425048]",30
F22,126.6222927,37.483259,C281,126.6425048,37.4777824,"[37.4777824, 37.483259]","[126.6222927, 126.6425048]",25
F22,126.6222927,37.483259,C282,126.6425048,37.48178239999999,"[37.48178239999999, 37.483259]","[126.6222927, 126.6425048]",4
F22,126.6222927,37.483259,C283,126.6435048,37.4707824,"[37.4707824, 37.483259]","[126.6222927, 126.6435048]",70
F22,126.6222927,37.483259,C284,126.6435048,37.4717824,"[37.4717824, 37.483259]","[126.6222927, 126.6435048]",61
F22,126.6222927,37.483259,C285,126.6435048,37.4727824,"[37.4727824, 37.483259]","[126.6222927, 126.6435048]",58
F22,126.6222927,37.483259,C286,126.6435048,37.4737824,"[37.4737824, 37.483259]","[126.6222927, 126.6435048]",50
F22,126.6222927,37.483259,C287,126.6445048,37.4807824,"[37.4807824, 37.483259]","[126.6222927, 126.6445048]",9
F22,126.6222927,37.483259,C288,126.6445048,37.48178239999999,"[37.48178239999999, 37.483259]","[126.6222927, 126.6445048]",5
F22,126.6222927,37.483259,C289,126.6455048,37.4717824,"[37.4717824, 37.483259]","[126.6222927, 126.6455048]",71
F22,126.6222927,37.483259,C290,126.6455048,37.4737824,"[37.4737824, 37.483259]","[126.6222927, 126.6455048]",58
F22,126.6222927,37.483259,C291,126.6475048,37.4707824,"[37.4707824, 37.483259]","[126.6222927, 126.6475048]",89
F22,126.6222927,37.483259,C292,126.6475048,37.4777824,"[37.4777824, 37.483259]","[126.6222927, 126.6475048]",36
F22,126.6222927,37.483259,C293,126.6485048,37.4757824,"[37.4757824, 37.483259]","[126.6222927, 126.6485048]",55
F22,126.6222927,37.483259,C294,126.6485048,37.4777824,"[37.4777824, 37.483259]","[126.6222927, 126.6485048]",40
F22,126.6222927,37.483259,C295,126.6485048,37.4807824,"[37.4807824, 37.483259]","[126.6222927, 126.6485048]",14
F22,126.6222927,37.483259,C296,126.6485048,37.48178239999999,"[37.48178239999999, 37.483259]","[126.6222927, 126.6485048]",7
F22,126.6222927,37.483259,C297,126.6495048,37.4697824,"[37.4697824, 37.483259]","[126.6222927, 126.6495048]",110
F22,126.6222927,37.483259,C298,126.6495048,37.4707824,"[37.4707824, 37.483259]","[126.6222927, 126.6495048]",102
F22,126.6222927,37.483259,C299,126.6495048,37.48178239999999,"[37.48178239999999, 37.483259]","[126.6222927, 126.6495048]",9
F22,126.6222927,37.483259,C300,126.6505048,37.4717824,"[37.4717824, 37.483259]","[126.6222927, 126.6505048]",101
F22,126.6222927,37.483259,C301,126.6505048,37.4727824,"[37.4727824, 37.483259]","[126.6222927, 126.6505048]",96
F22,126.6222927,37.483259,C302,126.6505048,37.48178239999999,"[37.48178239999999, 37.483259]","[126.6222927, 126.6505048]",9
F22,126.6222927,37.483259,C303,126.6515048,37.4767824,"[37.4767824, 37.483259]","[126.6222927, 126.6515048]",55
F22,126.6222927,37.483259,C304,126.6515048,37.4777824,"[37.4777824, 37.483259]","[126.6222927, 126.6515048]",46
F22,126.6222927,37.483259,C305,126.6515048,37.4797824,"[37.4797824, 37.483259]","[126.6222927, 126.6515048]",34
F22,126.6222927,37.483259,C306,126.6515048,37.48178239999999,"[37.48178239999999, 37.483259]","[126.6222927, 126.6515048]",9
F22,126.6222927,37.483259,C307,126.6515048,37.4827824,"[37.4827824, 37.483259]","[126.6222927, 126.6515048]",4
F22,126.6222927,37.483259,C308,126.6525048,37.4727824,"[37.4727824, 37.483259]","[126.6222927, 126.6525048]",105
F22,126.6222927,37.483259,C309,126.6525048,37.4797824,"[37.4797824, 37.483259]","[126.6222927, 126.6525048]",39
F22,126.6222927,37.483259,C310,126.6525048,37.4807824,"[37.4807824, 37.483259]","[126.6222927, 126.6525048]",21
F22,126.6222927,37.483259,C311,126.6525048,37.48178239999999,"[37.48178239999999, 37.483259]","[126.6222927, 126.6525048]",14
F23,126.6049757,37.4547726,C1,126.3715048,37.4637824,"[37.4547726, 37.4637824]","[126.3715048, 126.6049757]",27
F23,126.6049757,37.4547726,C2,126.4795048,37.4957824,"[37.4547726, 37.4957824]","[126.4795048, 126.6049757]",155
F23,126.6049757,37.4547726,C3,126.4815048,37.4997824,"[37.4547726, 37.4997824]","[126.4815048, 126.6049757]",176
F23,126.6049757,37.4547726,C4,126.4825048,37.4957824,"[37.4547726, 37.4957824]","[126.4825048, 126.6049757]",153
F23,126.6049757,37.4547726,C5,126.4835048,37.4977824,"[37.4547726, 37.4977824]","[126.4835048, 126.6049757]",160
F23,126.6049757,37.4547726,C6,126.4835048,37.4997824,"[37.4547726, 37.4997824]","[126.4835048, 126.6049757]",176
F23,126.6049757,37.4547726,C7,126.4835048,37.5007824,"[37.4547726, 37.5007824]","[126.4835048, 126.6049757]",178
F23,126.6049757,37.4547726,C8,126.4845048,37.4987824,"[37.4547726, 37.4987824]","[126.4845048, 126.6049757]",171
F23,126.6049757,37.4547726,C9,126.4845048,37.4997824,"[37.4547726, 37.4997824]","[126.4845048, 126.6049757]",176
F23,126.6049757,37.4547726,C10,126.4855048,37.4957824,"[37.4547726, 37.4957824]","[126.4855048, 126.6049757]",153
F23,126.6049757,37.4547726,C11,126.4855048,37.5007824,"[37.4547726, 37.5007824]","[126.4855048, 126.6049757]",178
F23,126.6049757,37.4547726,C12,126.4855048,37.5017824,"[37.4547726, 37.5017824]","[126.4855048, 126.6049757]",178
F23,126.6049757,37.4547726,C13,126.4865048,37.4887824,"[37.4547726, 37.4887824]","[126.4865048, 126.6049757]",58
F23,126.6049757,37.4547726,C14,126.4865048,37.49078239999999,"[37.4547726, 37.49078239999999]","[126.4865048, 126.6049757]",92
F23,126.6049757,37.4547726,C15,126.4865048,37.4927824,"[37.4547726, 37.4927824]","[126.4865048, 126.6049757]",124
F23,126.6049757,37.4547726,C16,126.4865048,37.49378239999999,"[37.4547726, 37.49378239999999]","[126.4865048, 126.6049757]",133
F23,126.6049757,37.4547726,C17,126.4865048,37.4997824,"[37.4547726, 37.4997824]","[126.4865048, 126.6049757]",167
F23,126.6049757,37.4547726,C18,126.4865048,37.5017824,"[37.4547726, 37.5017824]","[126.4865048, 126.6049757]",169
F23,126.6049757,37.4547726,C19,126.4875048,37.4997824,"[37.4547726, 37.4997824]","[126.4875048, 126.6049757]",159
F23,126.6049757,37.4547726,C20,126.4875048,37.5007824,"[37.4547726, 37.5007824]","[126.4875048, 126.6049757]",161
F23,126.6049757,37.4547726,C21,126.4875048,37.5017824,"[37.4547726, 37.5017824]","[126.4875048, 126.6049757]",161
F23,126.6049757,37.4547726,C22,126.4875048,37.5027824,"[37.4547726, 37.5027824]","[126.4875048, 126.6049757]",163
F23,126.6049757,37.4547726,C23,126.4885048,37.4887824,"[37.4547726, 37.4887824]","[126.4885048, 126.6049757]",58
F23,126.6049757,37.4547726,C24,126.4885048,37.49078239999999,"[37.4547726, 37.49078239999999]","[126.4885048, 126.6049757]",86
F23,126.6049757,37.4547726,C25,126.4985048,37.4887824,"[37.4547726, 37.4887824]","[126.4985048, 126.6049757]",56
F23,126.6049757,37.4547726,C26,126.4995048,37.48478239999999,"[37.4547726, 37.48478239999999]","[126.4995048, 126.6049757]",35
F23,126.6049757,37.4547726,C27,126.4995048,37.48778239999999,"[37.4547726, 37.48778239999999]","[126.4995048, 126.6049757]",50
F23,126.6049757,37.4547726,C28,126.5015048,37.4827824,"[37.4547726, 37.4827824]","[126.5015048, 126.6049757]",26
F23,126.6049757,37.4547726,C29,126.5025048,37.4887824,"[37.4547726, 37.4887824]","[126.5025048, 126.6049757]",52
F23,126.6049757,37.4547726,C30,126.5035048,37.4807824,"[37.4547726, 37.4807824]","[126.5035048, 126.6049757]",22
F23,126.6049757,37.4547726,C31,126.5055048,37.5137824,"[37.4547726, 37.5137824]","[126.5055048, 126.6049757]",199
F23,126.6049757,37.4547726,C32,126.5065048,37.5127824,"[37.4547726, 37.5127824]","[126.5065048, 126.6049757]",190
F23,126.6049757,37.4547726,C33,126.5075048,37.47878239999999,"[37.4547726, 37.47878239999999]","[126.5075048, 126.6049757]",22
F23,126.6049757,37.4547726,C34,126.5075048,37.5137824,"[37.4547726, 37.5137824]","[126.5075048, 126.6049757]",194
F23,126.6049757,37.4547726,C35,126.5085048,37.48178239999999,"[37.4547726, 37.48178239999999]","[126.5085048, 126.6049757]",22
F23,126.6049757,37.4547726,C36,126.5085048,37.4827824,"[37.4547726, 37.4827824]","[126.5085048, 126.6049757]",22
F23,126.6049757,37.4547726,C37,126.5105048,37.5087824,"[37.4547726, 37.5087824]","[126.5105048, 126.6049757]",120
F23,126.6049757,37.4547726,C38,126.5125048,37.5097824,"[37.4547726, 37.5097824]","[126.5125048, 126.6049757]",123
F23,126.6049757,37.4547726,C39,126.5135048,37.4777824,"[37.4547726, 37.4777824]","[126.5135048, 126.6049757]",18
F23,126.6049757,37.4547726,C40,126.5145048,37.5107824,"[37.4547726, 37.5107824]","[126.5145048, 126.6049757]",129
F23,126.6049757,37.4547726,C41,126.5145048,37.5127824,"[37.4547726, 37.5127824]","[126.5145048, 126.6049757]",156
F23,126.6049757,37.4547726,C42,126.5145048,37.5137824,"[37.4547726, 37.5137824]","[126.5145048, 126.6049757]",160
F23,126.6049757,37.4547726,C43,126.5145048,37.5147824,"[37.4547726, 37.5147824]","[126.5145048, 126.6049757]",161
F23,126.6049757,37.4547726,C44,126.5165048,37.5107824,"[37.4547726, 37.5107824]","[126.5165048, 126.6049757]",126
F23,126.6049757,37.4547726,C45,126.5215048,37.5087824,"[37.4547726, 37.5087824]","[126.5215048, 126.6049757]",114
F23,126.6049757,37.4547726,C46,126.5255048,37.5097824,"[37.4547726, 37.5097824]","[126.5255048, 126.6049757]",117
F23,126.6049757,37.4547726,C47,126.5295048,37.5077824,"[37.4547726, 37.5077824]","[126.5295048, 126.6049757]",110
F23,126.6049757,37.4547726,C48,126.5315048,37.4887824,"[37.4547726, 37.4887824]","[126.5315048, 126.6049757]",36
F23,126.6049757,37.4547726,C49,126.5325048,37.5067824,"[37.4547726, 37.5067824]","[126.5325048, 126.6049757]",102
F23,126.6049757,37.4547726,C50,126.5325048,37.5087824,"[37.4547726, 37.5087824]","[126.5325048, 126.6049757]",105
F23,126.6049757,37.4547726,C51,126.5335048,37.5047824,"[37.4547726, 37.5047824]","[126.5335048, 126.6049757]",94
F23,126.6049757,37.4547726,C52,126.5335048,37.5057824,"[37.4547726, 37.5057824]","[126.5335048, 126.6049757]",94
F23,126.6049757,37.4547726,C53,126.5345048,37.5047824,"[37.4547726, 37.5047824]","[126.5345048, 126.6049757]",92
F23,126.6049757,37.4547726,C54,126.5355048,37.48778239999999,"[37.4547726, 37.48778239999999]","[126.5355048, 126.6049757]",28
F23,126.6049757,37.4547726,C55,126.5365048,37.4957824,"[37.4547726, 37.4957824]","[126.5365048, 126.6049757]",71
F23,126.6049757,37.4547726,C56,126.5375048,37.49078239999999,"[37.4547726, 37.49078239999999]","[126.5375048, 126.6049757]",37
F23,126.6049757,37.4547726,C57,126.5375048,37.4957824,"[37.4547726, 37.4957824]","[126.5375048, 126.6049757]",69
F23,126.6049757,37.4547726,C58,126.5385048,37.4957824,"[37.4547726, 37.4957824]","[126.5385048, 126.6049757]",69
F23,126.6049757,37.4547726,C59,126.5395048,37.49378239999999,"[37.4547726, 37.49378239999999]","[126.5395048, 126.6049757]",65
F23,126.6049757,37.4547726,C60,126.5395048,37.4957824,"[37.4547726, 37.4957824]","[126.5395048, 126.6049757]",69
F23,126.6049757,37.4547726,C61,126.5395048,37.5147824,"[37.4547726, 37.5147824]","[126.5395048, 126.6049757]",100
F23,126.6049757,37.4547726,C62,126.5415048,37.5097824,"[37.4547726, 37.5097824]","[126.5415048, 126.6049757]",91
F23,126.6049757,37.4547726,C63,126.5435048,37.4947824,"[37.4547726, 37.4947824]","[126.5435048, 126.6049757]",65
F23,126.6049757,37.4547726,C64,126.5445048,37.4927824,"[37.4547726, 37.4927824]","[126.5445048, 126.6049757]",63
F23,126.6049757,37.4547726,C65,126.5445048,37.49378239999999,"[37.4547726, 37.49378239999999]","[126.5445048, 126.6049757]",63
F23,126.6049757,37.4547726,C66,126.5465048,37.4957824,"[37.4547726, 37.4957824]","[126.5465048, 126.6049757]",65
F23,126.6049757,37.4547726,C67,126.5475048,37.4977824,"[37.4547726, 37.4977824]","[126.5475048, 126.6049757]",70
F23,126.6049757,37.4547726,C68,126.5485048,37.4867824,"[37.4547726, 37.4867824]","[126.5485048, 126.6049757]",26
F23,126.6049757,37.4547726,C69,126.5485048,37.49078239999999,"[37.4547726, 37.49078239999999]","[126.5485048, 126.6049757]",37
F23,126.6049757,37.4547726,C70,126.5485048,37.4947824,"[37.4547726, 37.4947824]","[126.5485048, 126.6049757]",63
F23,126.6049757,37.4547726,C71,126.5485048,37.4987824,"[37.4547726, 37.4987824]","[126.5485048, 126.6049757]",71
F23,126.6049757,37.4547726,C72,126.5495048,37.4957824,"[37.4547726, 37.4957824]","[126.5495048, 126.6049757]",63
F23,126.6049757,37.4547726,C73,126.5495048,37.4967824,"[37.4547726, 37.4967824]","[126.5495048, 126.6049757]",65
F23,126.6049757,37.4547726,C74,126.5505048,37.4967824,"[37.4547726, 37.4967824]","[126.5505048, 126.6049757]",63
F23,126.6049757,37.4547726,C75,126.5515048,37.48478239999999,"[37.4547726, 37.48478239999999]","[126.5515048, 126.6049757]",21
F23,126.6049757,37.4547726,C76,126.5515048,37.4927824,"[37.4547726, 37.4927824]","[126.5515048, 126.6049757]",61
F23,126.6049757,37.4547726,C77,126.5535048,37.48478239999999,"[37.4547726, 37.48478239999999]","[126.5535048, 126.6049757]",20
F23,126.6049757,37.4547726,C78,126.5545048,37.4867824,"[37.4547726, 37.4867824]","[126.5545048, 126.6049757]",25
F23,126.6049757,37.4547726,C79,126.5545048,37.49078239999999,"[37.4547726, 37.49078239999999]","[126.5545048, 126.6049757]",32
F23,126.6049757,37.4547726,C80,126.5555048,37.5007824,"[37.4547726, 37.5007824]","[126.5555048, 126.6049757]",53
F23,126.6049757,37.4547726,C81,126.5555048,37.5037824,"[37.4547726, 37.5037824]","[126.5555048, 126.6049757]",55
F23,126.6049757,37.4547726,C82,126.5565048,37.4857824,"[37.4547726, 37.4857824]","[126.5565048, 126.6049757]",20
F23,126.6049757,37.4547726,C83,126.5565048,37.4927824,"[37.4547726, 37.4927824]","[126.5565048, 126.6049757]",47
F23,126.6049757,37.4547726,C84,126.5585048,37.49078239999999,"[37.4547726, 37.49078239999999]","[126.5585048, 126.6049757]",28
F23,126.6049757,37.4547726,C85,126.5595048,37.48478239999999,"[37.4547726, 37.48478239999999]","[126.5595048, 126.6049757]",20
F23,126.6049757,37.4547726,C86,126.5605048,37.4927824,"[37.4547726, 37.4927824]","[126.5605048, 126.6049757]",40
F23,126.6049757,37.4547726,C87,126.5635048,37.4917824,"[37.4547726, 37.4917824]","[126.5635048, 126.6049757]",22
F23,126.6049757,37.4547726,C88,126.5635048,37.5007824,"[37.4547726, 37.5007824]","[126.5635048, 126.6049757]",28
F23,126.6049757,37.4547726,C89,126.5655048,37.4897824,"[37.4547726, 37.4897824]","[126.5655048, 126.6049757]",22
F23,126.6049757,37.4547726,C90,126.5675048,37.4927824,"[37.4547726, 37.4927824]","[126.5675048, 126.6049757]",24
F23,126.6049757,37.4547726,C91,126.5675048,37.4947824,"[37.4547726, 37.4947824]","[126.5675048, 126.6049757]",24
F23,126.6049757,37.4547726,C92,126.5685048,37.5017824,"[37.4547726, 37.5017824]","[126.5685048, 126.6049757]",24
F23,126.6049757,37.4547726,C93,126.5705048,37.4947824,"[37.4547726, 37.4947824]","[126.5705048, 126.6049757]",24
F23,126.6049757,37.4547726,C94,126.5975048,37.4727824,"[37.4547726, 37.4727824]","[126.5975048, 126.6049757]",7
F23,126.6049757,37.4547726,C95,126.5985048,37.4737824,"[37.4547726, 37.4737824]","[126.5985048, 126.6049757]",5
F23,126.6049757,37.4547726,C96,126.5985048,37.4757824,"[37.4547726, 37.4757824]","[126.5985048, 126.6049757]",7
F23,126.6049757,37.4547726,C97,126.5995048,37.4737824,"[37.4547726, 37.4737824]","[126.5995048, 126.6049757]",5
F23,126.6049757,37.4547726,C98,126.5995048,37.4767824,"[37.4547726, 37.4767824]","[126.5995048, 126.6049757]",8
F23,126.6049757,37.4547726,C99,126.6015048,37.4767824,"[37.4547726, 37.4767824]","[126.6015048, 126.6049757]",4
F23,126.6049757,37.4547726,C100,126.6025048,37.4517824,"[37.4517824, 37.4547726]","[126.6025048, 126.6049757]",4
F23,126.6049757,37.4547726,C101,126.6035048,37.4517824,"[37.4517824, 37.4547726]","[126.6035048, 126.6049757]",3
F23,126.6049757,37.4547726,C102,126.6065048,37.4517824,"[37.4517824, 37.4547726]","[126.6049757, 126.6065048]",2
F23,126.6049757,37.4547726,C103,126.6155048,37.4767824,"[37.4547726, 37.4767824]","[126.6049757, 126.6155048]",7
F23,126.6049757,37.4547726,C104,126.6175048,37.4767824,"[37.4547726, 37.4767824]","[126.6049757, 126.6175048]",8
F23,126.6049757,37.4547726,C105,126.6175048,37.4777824,"[37.4547726, 37.4777824]","[126.6049757, 126.6175048]",9
F23,126.6049757,37.4547726,C106,126.6175048,37.4827824,"[37.4547726, 37.4827824]","[126.6049757, 126.6175048]",18
F23,126.6049757,37.4547726,C107,126.6185048,37.4757824,"[37.4547726, 37.4757824]","[126.6049757, 126.6185048]",4
F23,126.6049757,37.4547726,C108,126.6185048,37.4767824,"[37.4547726, 37.4767824]","[126.6049757, 126.6185048]",9
F23,126.6049757,37.4547726,C109,126.6185048,37.4777824,"[37.4547726, 37.4777824]","[126.6049757, 126.6185048]",10
F23,126.6049757,37.4547726,C110,126.6195048,37.4757824,"[37.4547726, 37.4757824]","[126.6049757, 126.6195048]",6
F23,126.6049757,37.4547726,C111,126.6195048,37.4767824,"[37.4547726, 37.4767824]","[126.6049757, 126.6195048]",11
F23,126.6049757,37.4547726,C112,126.6195048,37.4777824,"[37.4547726, 37.4777824]","[126.6049757, 126.6195048]",12
F23,126.6049757,37.4547726,C113,126.6195048,37.47878239999999,"[37.4547726, 37.47878239999999]","[126.6049757, 126.6195048]",23
F23,126.6049757,37.4547726,C114,126.6195048,37.4797824,"[37.4547726, 37.4797824]","[126.6049757, 126.6195048]",23
F23,126.6049757,37.4547726,C115,126.6195048,37.4827824,"[37.4547726, 37.4827824]","[126.6049757, 126.6195048]",23
F23,126.6049757,37.4547726,C116,126.6205048,37.4487824,"[37.4487824, 37.4547726]","[126.6049757, 126.6205048]",8
F23,126.6049757,37.4547726,C117,126.6205048,37.4737824,"[37.4547726, 37.4737824]","[126.6049757, 126.6205048]",6
F23,126.6049757,37.4547726,C118,126.6205048,37.4767824,"[37.4547726, 37.4767824]","[126.6049757, 126.6205048]",11
F23,126.6049757,37.4547726,C119,126.6205048,37.4777824,"[37.4547726, 37.4777824]","[126.6049757, 126.6205048]",12
F23,126.6049757,37.4547726,C120,126.6205048,37.47878239999999,"[37.4547726, 37.47878239999999]","[126.6049757, 126.6205048]",23
F23,126.6049757,37.4547726,C121,126.6205048,37.4807824,"[37.4547726, 37.4807824]","[126.6049757, 126.6205048]",23
F23,126.6049757,37.4547726,C122,126.6205048,37.48178239999999,"[37.4547726, 37.48178239999999]","[126.6049757, 126.6205048]",23
F23,126.6049757,37.4547726,C123,126.6205048,37.4827824,"[37.4547726, 37.4827824]","[126.6049757, 126.6205048]",23
F23,126.6049757,37.4547726,C124,126.6215048,37.4767824,"[37.4547726, 37.4767824]","[126.6049757, 126.6215048]",11
F23,126.6049757,37.4547726,C125,126.6215048,37.4777824,"[37.4547726, 37.4777824]","[126.6049757, 126.6215048]",12
F23,126.6049757,37.4547726,C126,126.6215048,37.47878239999999,"[37.4547726, 37.47878239999999]","[126.6049757, 126.6215048]",23
F23,126.6049757,37.4547726,C127,126.6215048,37.4807824,"[37.4547726, 37.4807824]","[126.6049757, 126.6215048]",25
F23,126.6049757,37.4547726,C128,126.6215048,37.4857824,"[37.4547726, 37.4857824]","[126.6049757, 126.6215048]",27
F23,126.6049757,37.4547726,C129,126.6225048,37.4727824,"[37.4547726, 37.4727824]","[126.6049757, 126.6225048]",8
F23,126.6049757,37.4547726,C130,126.6225048,37.4797824,"[37.4547726, 37.4797824]","[126.6049757, 126.6225048]",27
F23,126.6049757,37.4547726,C131,126.6225048,37.4807824,"[37.4547726, 37.4807824]","[126.6049757, 126.6225048]",27
F23,126.6049757,37.4547726,C132,126.6225048,37.48178239999999,"[37.4547726, 37.48178239999999]","[126.6049757, 126.6225048]",29
F23,126.6049757,37.4547726,C133,126.6225048,37.4857824,"[37.4547726, 37.4857824]","[126.6049757, 126.6225048]",31
F23,126.6049757,37.4547726,C134,126.6225048,37.4867824,"[37.4547726, 37.4867824]","[126.6049757, 126.6225048]",31
F23,126.6049757,37.4547726,C135,126.6235048,37.4797824,"[37.4547726, 37.4797824]","[126.6049757, 126.6235048]",28
F23,126.6049757,37.4547726,C136,126.6235048,37.4807824,"[37.4547726, 37.4807824]","[126.6049757, 126.6235048]",28
F23,126.6049757,37.4547726,C137,126.6235048,37.48178239999999,"[37.4547726, 37.48178239999999]","[126.6049757, 126.6235048]",30
F23,126.6049757,37.4547726,C138,126.6245048,37.4467824,"[37.4467824, 37.4547726]","[126.6049757, 126.6245048]",12
F23,126.6049757,37.4547726,C139,126.6245048,37.4727824,"[37.4547726, 37.4727824]","[126.6049757, 126.6245048]",10
F23,126.6049757,37.4547726,C140,126.6245048,37.4797824,"[37.4547726, 37.4797824]","[126.6049757, 126.6245048]",29
F23,126.6049757,37.4547726,C141,126.6245048,37.4807824,"[37.4547726, 37.4807824]","[126.6049757, 126.6245048]",31
F23,126.6049757,37.4547726,C142,126.6245048,37.48178239999999,"[37.4547726, 37.48178239999999]","[126.6049757, 126.6245048]",33
F23,126.6049757,37.4547726,C143,126.6245048,37.48478239999999,"[37.4547726, 37.48478239999999]","[126.6049757, 126.6245048]",35
F23,126.6049757,37.4547726,C144,126.6255048,37.4727824,"[37.4547726, 37.4727824]","[126.6049757, 126.6255048]",10
F23,126.6049757,37.4547726,C145,126.6255048,37.4747824,"[37.4547726, 37.4747824]","[126.6049757, 126.6255048]",12
F23,126.6049757,37.4547726,C146,126.6255048,37.4757824,"[37.4547726, 37.4757824]","[126.6049757, 126.6255048]",12
F23,126.6049757,37.4547726,C147,126.6255048,37.4767824,"[37.4547726, 37.4767824]","[126.6049757, 126.6255048]",17
F23,126.6049757,37.4547726,C148,126.6255048,37.4797824,"[37.4547726, 37.4797824]","[126.6049757, 126.6255048]",31
F23,126.6049757,37.4547726,C149,126.6255048,37.4807824,"[37.4547726, 37.4807824]","[126.6049757, 126.6255048]",33
F23,126.6049757,37.4547726,C150,126.6255048,37.4827824,"[37.4547726, 37.4827824]","[126.6049757, 126.6255048]",35
F23,126.6049757,37.4547726,C151,126.6255048,37.4837824,"[37.4547726, 37.4837824]","[126.6049757, 126.6255048]",38
F23,126.6049757,37.4547726,C152,126.6255048,37.48478239999999,"[37.4547726, 37.48478239999999]","[126.6049757, 126.6255048]",38
F23,126.6049757,37.4547726,C153,126.6265048,37.4727824,"[37.4547726, 37.4727824]","[126.6049757, 126.6265048]",14
F23,126.6049757,37.4547726,C154,126.6265048,37.4757824,"[37.4547726, 37.4757824]","[126.6049757, 126.6265048]",16
F23,126.6049757,37.4547726,C155,126.6265048,37.47878239999999,"[37.4547726, 37.47878239999999]","[126.6049757, 126.6265048]",33
F23,126.6049757,37.4547726,C156,126.6265048,37.4797824,"[37.4547726, 37.4797824]","[126.6049757, 126.6265048]",35
